ID,Title,AI Automated Test,AI Model,AI Type,Attachments,Automation Type,Created By,Created On,Estimate,Expected Result,Forecast,Goals,Labels,Mission,Preconditions,Priority,References,Section,Section Depth,Section Description,Section Hierarchy,Steps,Steps,Steps (Additional Info),Steps (Expected Result),Steps (References),Steps (Shared step ID),Steps (Step),Suite,Suite ID,Template,Type,Updated By,Updated On,is_converted
,Existing grid rows expose no Add/Remove affordance (Management mode),,,,,Automated,Omeesha Mahanta,,,Existing product-group rows carry no Add/Remove control in management mode (consistent with new product groups not being addable),,,corporate-pricing,,"On the Pricebook Details page with the Pricing Detail tab active, the grid loaded, and a product-group row (""Balloon Light Decor"") located

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Detail,1,,Corporate_Pricing > Detail,"<ol>
<li>1. Open the Pricing Detail tab and locate a product-group row.</li>
<li>2. Inspect the row for any add/remove control</li>
</ol>",,,"1. The Pricing Detail tab opens and the ""Balloon Light Decor"" row is visible in the grid
2. Existing product-group rows carry no Add/Remove control in management mode (consistent with new product groups not being addable)",,,,Master,S1620,Test Case (Steps),Regression,,,
,Unmodified grid shows the clean state (Save disabled),,,,,Automated,Omeesha Mahanta,,,With no pending changes the grid is clean - the Save button's disabled state is the indicator that nothing has changed (there is no separate badge),,,corporate-pricing,,"On the Pricebook Details page with the Pricing Detail tab active and the grid loaded, with no edits made to any row

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Detail,1,,Corporate_Pricing > Detail,"<ol>
<li>1. Open the Pricing Detail tab and make no changes.</li>
<li>2. Observe the Save button</li>
</ol>",,,"1. The Pricing Detail tab opens with the grid displayed in its default, unmodified state
2. With no pending changes the grid is clean - the Save button's disabled state is the indicator that nothing has changed (there is no separate badge)",,,,Master,S1620,Test Case (Steps),Regression,,,
,Editing a Max Discount changes the state to dirty (Save enabled),,,,,Automated,Omeesha Mahanta,,,"Editing an editable override cell (Max Discount) marks the grid as changed, and the Save button enables",,,corporate-pricing,,"On the Pricebook Details page with the Pricing Detail tab active, the grid loaded and clean (Save disabled), and a row's Max Discount cell editable

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Detail,1,,Corporate_Pricing > Detail,"<ol>
<li>1. Open the Pricing Detail tab (clean).</li>
<li>2. Edit a row's Max Discount cell.</li>
<li>3. Verify the Save button enables.</li>
<li>4. Discard the change by reloading without saving</li>
</ol>",,,"1. The Pricing Detail tab opens with the grid clean and the Save button disabled
2. The Max Discount cell accepts the newly typed value
3. The Save button is enabled
4. Editing an editable override cell (Max Discount) marks the grid as changed, and the Save button enables",,,,Master,S1620,Test Case (Steps),Regression,,,
,Save is dialog-gated (Save Changes confirmation),,,,,Automated,Omeesha Mahanta,,,"Save opens a ""Save Changes"" confirmation dialog that must be confirmed before the changes commit (shared confirmation pattern)",,,corporate-pricing,,"On the Pricebook Details page with the Pricing Detail tab active, the grid loaded, and a reversible Max Discount edit ready to be made on a row

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Detail,1,,Corporate_Pricing > Detail,"<ol>
<li>1. Open the Pricing Detail tab and make a reversible Max Discount edit.</li>
<li>2. Click Save.</li>
<li>3. Confirm the dialog</li>
</ol>",,,"1. The Max Discount cell updates with the new value and the Save button becomes enabled
2. Clicking Save opens a ""Save Changes"" confirmation dialog
3. Save opens a ""Save Changes"" confirmation dialog that must be confirmed before the changes commit (shared confirmation pattern)",,,,Master,S1620,Test Case (Steps),Regression,,,
,"Edit a Max Discount, Save, and the change persists across reload (with restore)",,,,,Automated,Omeesha Mahanta,,,A saved Max Discount (override discount) persists across reload; the test data is restored afterward so there is no cross-run drift,,,corporate-pricing,,"On the Pricebook Details page with the Pricing Detail tab active and the grid loaded; the anchor row is at its default state (base price, no discount) before the edit

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Detail,1,,Corporate_Pricing > Detail,"<ol>
<li>1. Ensure default state (anchors at base, no discount).</li>
<li>2. Edit a row's Max Discount to a new value and Save (confirm dialog).</li>
<li>3. Reload the page and reopen the Pricing Detail tab</li>
</ol>",,,"1. The anchor row displays its base price with no Max Discount override
2. The Max Discount updates and is committed after the confirmation dialog is accepted
3. A saved Max Discount (override discount) persists across reload; the test data is restored afterward so there is no cross-run drift",,,,Master,S1620,Test Case (Steps),Regression,,,
,Save resets the state from dirty to clean after success,,,,,Automated,Omeesha Mahanta,,,After a successful Save the grid returns to the clean state (Save disabled),,,corporate-pricing,,"On the Pricebook Details page with the Pricing Detail tab active and the grid loaded; the anchor row is at its default state before the edit

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Detail,1,,Corporate_Pricing > Detail,"<ol>
<li>1. Ensure default state.</li>
<li>2. Make a reversible Max Discount edit.</li>
<li>3. Click Save and confirm.</li>
<li>4. Restore baseline</li>
</ol>",,,"1. The grid displays its default state with the Save button disabled
2. The Max Discount cell updates with the new value and the Save button becomes enabled
3. The confirmation dialog closes and the change is committed
4. After a successful Save the grid returns to the clean state (Save disabled)",,,,Master,S1620,Test Case (Steps),Regression,,,
,Save commits grid override edits in one batch (with restore),,,,,Automated,Omeesha Mahanta,,,A single Save commits all pending grid override edits - every changed price and discount across the rows - in one batch,,,corporate-pricing,,"On the Pricebook Details page with the Pricing Detail tab active and the grid loaded; two anchor rows are at their default state before the edits

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Detail,1,,Corporate_Pricing > Detail,"<ol>
<li>1. Ensure default state.</li>
<li>2. Edit the Max Discount on two different product-group rows.</li>
<li>3. Click Save and confirm.</li>
<li>4. Reload and reopen the Pricing Detail tab.</li>
<li>5. Restore both rows</li>
</ol>",,,"1. Both anchor rows display their default Max Discount values with the Save button disabled
2. Both rows' Max Discount cells update with their new values and the Save button becomes enabled
3. The confirmation dialog closes and both changes are committed
4. The Pricing Detail tab reloads and displays the grid with both saved values
5. A single Save commits all pending grid override edits - every changed price and discount across the rows - in one batch",,,,Master,S1620,Test Case (Steps),Regression,,,
,Verify a saved New Price override becomes the row Price after reload,,,,,Automated,Omeesha Mahanta,,,A New Price (override price / staging price) entered and saved supersedes the base value - the Price column reflects it on reload,,,corporate-pricing,,"On the Pricebook Details page with the Pricing Detail tab active and the grid loaded; the anchor row is at its base Price before the override is entered

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Detail,1,,Corporate_Pricing > Detail,"<ol>
<li>1. Ensure default state (anchor row at its base Price).</li>
<li>2. Enter a New Price (override) on the row and commit it via the grid Save (confirm dialog).</li>
<li>3. Reload and reopen the Pricing Detail tab.</li>
<li>4. Restore the row to its base Price</li>
</ol>",,,"1. The anchor row displays its base Price with no New Price override
2. The New Price is entered and committed after the confirmation dialog is accepted
3. The Pricing Detail tab reloads and displays the grid with the saved New Price
4. A New Price (override price / staging price) entered and saved supersedes the base value - the Price column reflects it on reload",,,,Master,S1620,Test Case (Steps),Regression,,,
,An empty New Price leaves the Base Price in effect,,,,,Automated,Omeesha Mahanta,,,"When the New Price (override price) is empty, the Base Price remains in effect for the row - if the user leaves the override field empty, the system defaults back to the Base Price",,,corporate-pricing,,"On the Pricebook Details page with the Pricing Detail tab active and the grid loaded; a row with no override (New Price empty) located

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Detail,1,,Corporate_Pricing > Detail,"<ol>
<li>1. Open the Pricing Detail tab and locate a row with no override (New Price empty).</li>
<li>2. Read the row's New Price input and Price cell</li>
</ol>",,,"1. The Pricing Detail tab opens and displays a row with an empty New Price field
2. When the New Price (override price) is empty, the Base Price remains in effect for the row - if the user leaves the override field empty, the system defaults back to the Base Price",,,,Master,S1620,Test Case (Steps),Regression,,,
,Save accepts a valid currency-formatted New Price,,,,,Automated,Omeesha Mahanta,,,Save accepts a valid currency-formatted numeric entry and persists it; numeric entries are validated against the pricebook's currency format,,,corporate-pricing,,"On the Pricebook Details page with the Pricing Detail tab active and the grid loaded; the anchor row is at its base Price before the override is entered

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Detail,1,,Corporate_Pricing > Detail,"<ol>
<li>1. Ensure default state.</li>
<li>2. Enter a valid currency-formatted New Price (two-decimal value) on a row and commit via Save.</li>
<li>3. Reload and reopen the Pricing Detail tab.</li>
<li>4. Restore the row to its default state</li>
</ol>",,,"1. The anchor row displays its base Price with no New Price override
2. The New Price is entered and committed after the confirmation dialog is accepted
3. The Pricing Detail tab reloads and displays the grid with the saved New Price
4. Save accepts a valid currency-formatted numeric entry and persists it; numeric entries are validated against the pricebook's currency format",,,,Master,S1620,Test Case (Steps),Regression,,,
,New Price of 0 is treated as no override (the field clears and Save stays disabled),,,,,Automated,Omeesha Mahanta,,,"Entering 0 in New Price is treated as ""no override"" - the field clears to empty and the grid stays clean, so Save does not enable",,,corporate-pricing,,"On the Pricebook Details page with the Pricing Detail tab active, the grid loaded, and a known product-group row (""Balloon Light Decor"") at its default state (no override)

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator
Sample input 1: ""Balloon Light Decor""
Sample input 2: ""0""",Medium,,Detail,1,,Corporate_Pricing > Detail,"<ol>
<li>1. Open the Pricing Detail tab, locate row ""Balloon Light Decor"", and ensure it has no New Price override.</li>
<li>2. Click the New Price input for that row, press Ctrl+A, press Delete, type ""0"", then click outside the field.</li>
<li>3. Observe the Save button.</li>
<li>4. Click Save and confirm the dialog.</li>
<li>5. Reload the page and reopen the Pricing Detail tab.</li>
<li>6. Restore</li>
</ol>",,,"1. The Pricing Detail tab opens and the ""Balloon Light Decor"" row displays an empty New Price field
2. The New Price field clears to empty once the field loses focus
3. The Save button remains disabled
4. Clicking the disabled Save button has no effect, and no confirmation dialog appears
5. The Pricing Detail tab reloads and displays the ""Balloon Light Decor"" row with an empty New Price field
6. Entering 0 in New Price is treated as ""no override"" - the field clears to empty and the grid stays clean, so Save does not enable",,,,Master,S1620,Test Case (Steps),Regression,,,
,Negative New Price has its minus sign stripped (positive value accepted),,,,,Automated,Omeesha Mahanta,,,A negative New Price has its minus sign stripped after clicking outside the field; the remaining positive value (e.g. -10 becomes 10.00) is accepted and Save enables,,,corporate-pricing,,"On the Pricebook Details page with the Pricing Detail tab active, the grid loaded, and a known product-group row at its default state

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator
Sample input 1: ""Balloon Light Decor""
Sample input 2: ""-10""",Medium,,Detail,1,,Corporate_Pricing > Detail,"<ol>
<li>1. Open the Pricing Detail tab and locate row ""Balloon Light Decor"".</li>
<li>2. Click the New Price input, press Ctrl+A, press Delete, type ""-10"", then click outside the field.</li>
<li>3. Observe the cell value.</li>
<li>4. Observe the Save button</li>
</ol>",,,"1. The Pricing Detail tab opens and the ""Balloon Light Decor"" row is visible in the grid
2. The New Price field reformats the entered value once the field loses focus
3. The New Price cell displays ""10.00"" with the minus sign stripped
4. A negative New Price has its minus sign stripped after clicking outside the field; the remaining positive value (e.g. -10 becomes 10.00) is accepted and Save enables",,,,Master,S1620,Test Case (Steps),Regression,,,
,New Price of a very large value (9999999.99) is flagged invalid and blocks Save,,,,,Automated,Omeesha Mahanta,,,"A very large value beyond the allowed maximum is kept in the field but flagged as invalid, and Save is blocked while the cell is invalid",,,corporate-pricing,,"On the Pricebook Details page with the Pricing Detail tab active, the grid loaded, and a known product-group row at its default state

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator
Sample input 1: ""Balloon Light Decor""
Sample input 2: ""9999999.99""",Medium,,Detail,1,,Corporate_Pricing > Detail,"<ol>
<li>1. Open the Pricing Detail tab and locate row ""Balloon Light Decor"".</li>
<li>2. Click the New Price input, press Ctrl+A, press Delete, type ""9999999.99"", then click outside the field.</li>
<li>3. Observe the rendered value in the input.</li>
<li>4. Observe the Save button.</li>
<li>5. Reload without saving</li>
</ol>",,,"1. The Pricing Detail tab opens and the ""Balloon Light Decor"" row is visible in the grid
2. The New Price field retains the entered value and is flagged as invalid once the field loses focus
3. The input displays ""9999999.99"" highlighted as an invalid value
4. The Save button remains disabled
5. A very large value beyond the allowed maximum is kept in the field but flagged as invalid, and Save is blocked while the cell is invalid",,,,Master,S1620,Test Case (Steps),Regression,,,
,New Price with extra decimals (12.3456) rounds/truncates to 2dp after clicking outside the field,,,,,Automated,Omeesha Mahanta,,,"After clicking outside the field, a New Price entry with more than 2 decimal places is rounded or truncated to 2 decimal places. The exact rounding direction (round-half-up vs truncate) is implementation-specific; the test asserts the result has exactly 2 decimal places",,,corporate-pricing,,"On the Pricebook Details page with the Pricing Detail tab active, the grid loaded, and a known product-group row at its default state

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator
Sample input 1: ""Balloon Light Decor""
Sample input 2: ""12.3456""",Medium,,Detail,1,,Corporate_Pricing > Detail,"<ol>
<li>1. Open the Pricing Detail tab and locate row ""Balloon Light Decor"".</li>
<li>2. Click the New Price input, press Ctrl+A, press Delete, type ""12.3456"", then click outside the field.</li>
<li>3. Read the input value after clicking outside the field.</li>
<li>4. Observe the Save button.</li>
<li>5. Reload without saving</li>
</ol>",,,"1. The Pricing Detail tab opens and the ""Balloon Light Decor"" row is visible in the grid
2. The New Price field reformats the entered value once the field loses focus
3. The input displays a value rounded or truncated to exactly 2 decimal places
4. The Save button is enabled
5. After clicking outside the field, a New Price entry with more than 2 decimal places is rounded or truncated to 2 decimal places. The exact rounding direction (round-half-up vs truncate) is implementation-specific; the test asserts the result has exactly 2 decimal places",,,,Master,S1620,Test Case (Steps),Regression,,,
,New Price overflow (beyond the maximum allowed number) never reaches a committable state,,,,,Automated,Omeesha Mahanta,,,"An overflow value beyond the numeric range never reaches a committable state - it is flagged invalid or not accepted, and Save stays disabled",,,corporate-pricing,,"On the Pricebook Details page with the Pricing Detail tab active, the grid loaded, and a known product-group row at its default state

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator
Sample input 1: ""Balloon Light Decor""
Sample input 2: ""99999999999999999999999999999999""",Medium,,Detail,1,,Corporate_Pricing > Detail,"<ol>
<li>1. Open the Pricing Detail tab and locate row ""Balloon Light Decor"".</li>
<li>2. Click the New Price input, press Ctrl+A, press Delete, type ""99999999999999999999999999999999"" (a number far larger than the field allows), then click outside the field.</li>
<li>3. Observe the cell value.</li>
<li>4. Observe the Save button</li>
</ol>",,,"1. The Pricing Detail tab opens and the ""Balloon Light Decor"" row is visible in the grid
2. The New Price field rejects or truncates the oversized value once the field loses focus
3. The cell displays an invalid or truncated value rather than the full entered number
4. An overflow value beyond the numeric range never reaches a committable state - it is flagged invalid or not accepted, and Save stays disabled",,,,Master,S1620,Test Case (Steps),Regression,,,
,"New Price non-numeric input is discarded (field clears, Save disabled)",,,,,Automated,Omeesha Mahanta,,,Non-numeric strings entered into New Price are discarded - the field clears to empty and Save stays disabled,,,corporate-pricing,,"On the Pricebook Details page with the Pricing Detail tab active, the grid loaded, and a known product-group row at its default state

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator
Sample input 1: ""Balloon Light Decor""
Sample input 2: ""abc""
Sample input 3: ""!@#""",Medium,,Detail,1,,Corporate_Pricing > Detail,"<ol>
<li>1. Open the Pricing Detail tab and locate row ""Balloon Light Decor"".</li>
<li>2. Click the New Price input, press Ctrl+A, press Delete, type ""abc"", then click outside the field.</li>
<li>3. Observe the cell value.</li>
<li>4. Observe the Save button.</li>
<li>5. Repeat with ""!@#""</li>
</ol>",,,"1. The Pricing Detail tab opens and the ""Balloon Light Decor"" row is visible in the grid
2. The New Price field clears to empty once the field loses focus
3. The cell displays no value
4. The Save button remains disabled
5. Non-numeric strings entered into New Price are discarded - the field clears to empty and Save stays disabled",,,,Master,S1620,Test Case (Steps),Regression,,,
,New Price renders with locale comma-thousands and exactly 2 decimal places,,,,,Automated,Omeesha Mahanta,,,The New Price column renders currency values with comma-thousands grouping and exactly 2 decimal places - consistent with the pricebook currency format,,,corporate-pricing,,"On the Pricebook Details page with the Pricing Detail tab active, the grid loaded, and a known product-group row with a multi-thousand New Price override committed (e.g., ""1234.56"")

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Detail,1,,Corporate_Pricing > Detail,"<ol>
<li>1. Open the Pricing Detail tab and locate a row with a saved New Price override greater than 1,000.</li>
<li>2. Read the New Price cell value.</li>
<li>3. Confirm no trailing or extra decimal digits appear</li>
</ol>",,,"1. The Pricing Detail tab opens and displays a row with a saved New Price override greater than 1,000
2. The New Price cell displays the value with comma-thousands grouping and 2 decimal places
3. The New Price column renders currency values with comma-thousands grouping and exactly 2 decimal places - consistent with the pricebook currency format",,,,Master,S1620,Test Case (Steps),Regression,,,
,"Max Discount of 0 is a valid no-discount value (no net change, so Save stays disabled)",,,,,Automated,Omeesha Mahanta,,,"Max Discount accepts 0 as a valid no-discount value (renders ""0.00 %"", no validation error). Because the test data baseline discount is already 0, re-entering 0 is no net change and Save stays disabled",,,corporate-pricing,,"On the Pricebook Details page with the Pricing Detail tab active, the grid loaded, and a known product-group row (""Balloon Light Decor"") at its default state (no Max Discount override)

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator
Sample input 1: ""Balloon Light Decor""
Sample input 2: ""0""",Medium,,Detail,1,,Corporate_Pricing > Detail,"<ol>
<li>1. Open the Pricing Detail tab and locate row ""Balloon Light Decor"".</li>
<li>2. Click the Max Discount input, press Ctrl+A, press Delete, type ""0"", then click outside the field.</li>
<li>3. Observe the Save button.</li>
<li>4. Click Save and confirm the dialog.</li>
<li>5. Reload and reopen the Pricing Detail tab.</li>
<li>6. Restore</li>
</ol>",,,"1. The Pricing Detail tab opens and the ""Balloon Light Decor"" row is visible in the grid
2. The Max Discount field displays ""0.00 %"" once the field loses focus
3. The Save button remains disabled
4. Clicking the disabled Save button has no effect, and no confirmation dialog appears
5. The Pricing Detail tab reloads and displays the ""Balloon Light Decor"" row with Max Discount at ""0.00 %""
6. Max Discount accepts 0 as a valid no-discount value (renders ""0.00 %"", no validation error). Because the test data baseline discount is already 0, re-entering 0 is no net change and Save stays disabled",,,,Master,S1620,Test Case (Steps),Regression,,,
,Negative Max Discount has its minus sign stripped (positive value accepted),,,,,Automated,Omeesha Mahanta,,,A negative Max Discount has its minus sign stripped; the remaining positive value (e.g. -5 becomes 5.00 %) is accepted and Save enables,,,corporate-pricing,,"On the Pricebook Details page with the Pricing Detail tab active, the grid loaded, and a known product-group row at its default state

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator
Sample input 1: ""Balloon Light Decor""
Sample input 2: ""-5""",Medium,,Detail,1,,Corporate_Pricing > Detail,"<ol>
<li>1. Open the Pricing Detail tab and locate row ""Balloon Light Decor"".</li>
<li>2. Click the Max Discount input, press Ctrl+A, press Delete, type ""-5"", then click outside the field.</li>
<li>3. Observe the cell value.</li>
<li>4. Observe the Save button</li>
</ol>",,,"1. The Pricing Detail tab opens and the ""Balloon Light Decor"" row is visible in the grid
2. The Max Discount field reformats the entered value once the field loses focus
3. The cell displays ""5.00 %"" with the minus sign stripped
4. A negative Max Discount has its minus sign stripped; the remaining positive value (e.g. -5 becomes 5.00 %) is accepted and Save enables",,,,Master,S1620,Test Case (Steps),Regression,,,
