ID,Title,AI Automated Test,AI Model,AI Type,Attachments,Automation Type,Created By,Created On,Estimate,Expected Result,Forecast,Goals,Labels,Mission,Preconditions,Priority,References,Section,Section Depth,Section Description,Section Hierarchy,Steps,Steps,Steps (Additional Info),Steps (Expected Result),Steps (References),Steps (Shared step ID),Steps (Step),Suite,Suite ID,Template,Type,Updated By,Updated On,is_converted
,Language filter offers five options,,,,,Automated,Omeesha Mahanta,,,"The list shows All, English (Canada), US English, Spanish (Mexico), and French (Canada)",,,service-charge-text,,"The Service Charge Text page is open for office 1604

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Core,1,,Service_Charge_Text > Core,"<ol>
<li>1. Open the page level Language filter</li>
</ol>",,,"1. The list shows All, English (Canada), US English, Spanish (Mexico), and French (Canada)",,,,Master,S1620,Test Case (Steps),Regression,,,
,Language filter defaults to US English,,,,,Automated,Omeesha Mahanta,,,The filter shows US English,,,service-charge-text,,"The Service Charge Text page has just been opened for office 1604

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Core,1,,Service_Charge_Text > Core,"<ol>
<li>1. Read the current value of the page level Language filter</li>
</ol>",,,1. The filter shows US English,,,,Master,S1620,Test Case (Steps),Regression,,,
,Selecting a language filters the grid,,,,,Automated,Omeesha Mahanta,,,The grid reloads and shows the rows for the selected language,,,service-charge-text,,"The Service Charge Text page is open for office 1604

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Core,1,,Service_Charge_Text > Core,"<ol>
<li>1. Note the number of rows currently displayed</li>
<li>2. Select a different language in the page level filter</li>
</ol>",,,"1. The row count is recorded
2. The grid reloads and shows the rows for the selected language",,,,Master,S1620,Test Case (Steps),Regression,,,
,Selecting All shows every language,,,,,Automated,Omeesha Mahanta,,,The grid shows at least as many rows as the single language selection,,,service-charge-text,,"The Service Charge Text page is open for office 1604

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Core,1,,Service_Charge_Text > Core,"<ol>
<li>1. Select a single language in the page level filter and note the row count</li>
<li>2. Select All in the page level filter</li>
</ol>",,,"1. The row count for that language is recorded
2. The grid shows at least as many rows as the single language selection",,,,Master,S1620,Test Case (Steps),Regression,,,
,Changing language with unsaved changes prompts first,,,,,Automated,Omeesha Mahanta,,,Save returns to disabled,,,service-charge-text,,"The Service Charge Text page is open for office 1604

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Core,1,,Service_Charge_Text > Core,"<ol>
<li>1. Edit a Service Charge Name so the page has unsaved changes</li>
<li>2. Select a different language in the page level filter</li>
<li>3. Click Stay</li>
<li>4. Restore the original value</li>
</ol>",,,"1. Save becomes enabled
2. A dialog appears with the message ""Unsaved changes  Are you sure you want to leave this view? Any unsaved changes will be lost."" and offers Stay and Discard buttons
3. The dialog closes; the filter has not changed; the edited value is still present; Save is still enabled
4. Save returns to disabled",,,,Master,S1620,Test Case (Steps),Regression,,,
,The per row language control opens its own list,,,,,Automated,Omeesha Mahanta,,,A list of languages is displayed for that row,,,service-charge-text,,"The Service Charge Text page is open for office 1604

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Core,1,,Service_Charge_Text > Core,"<ol>
<li>1. Open the Language control on the first grid row</li>
</ol>",,,1. A list of languages is displayed for that row,,,,Master,S1620,Test Case (Steps),Regression,,,
,The per row language list omits All,,,,,Automated,Omeesha Mahanta,,,The list shows the four languages and does not include All,,,service-charge-text,,"The Service Charge Text page is open for office 1604

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Core,1,,Service_Charge_Text > Core,"<ol>
<li>1. Open the Language control on the first grid row</li>
</ol>",,,1. The list shows the four languages and does not include All,,,,Master,S1620,Test Case (Steps),Regression,,,
,Clicking a Service Charge Text cell opens the editor,,,,,Automated,Omeesha Mahanta,,,The rich text editor opens and shows that row's content,,,service-charge-text,,"The Service Charge Text page is open for office 1604

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Core,1,,Service_Charge_Text > Core,"<ol>
<li>1. Click the Service Charge Text cell of the first row</li>
</ol>",,,1. The rich text editor opens and shows that row's content,,,,Master,S1620,Test Case (Steps),Regression,,,
,Selecting a row does not make the page saveable,,,,,Automated,Omeesha Mahanta,,,Save is still disabled,,,service-charge-text,,"The Service Charge Text page is open for office 1604 and Save is disabled

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Core,1,,Service_Charge_Text > Core,"<ol>
<li>1. Click the Service Charge Text cell of the first row</li>
<li>2. Read the state of Save</li>
</ol>",,,"1. The editor opens with that row's content
2. Save is still disabled",,,,Master,S1620,Test Case (Steps),Regression,,,
,The editor is unavailable until a row is selected,,,,,Automated,Omeesha Mahanta,,,The editor is not available for typing,,,service-charge-text,,"The Service Charge Text page has just been opened for office 1604

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Core,1,,Service_Charge_Text > Core,"<ol>
<li>1. Read the state of the rich text editor before selecting any row</li>
</ol>",,,1. The editor is not available for typing,,,,Master,S1620,Test Case (Steps),Regression,,,
,Editing the rich text marks the page as changed,,,,,Automated,Omeesha Mahanta,,,Save becomes enabled,,,service-charge-text,,"The Service Charge Text page is open for office 1604

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Core,1,,Service_Charge_Text > Core,"<ol>
<li>1. Click a Service Charge Text cell to open the editor</li>
<li>2. Type additional text into the editor and apply it to the row</li>
</ol>",,,"1. The editor opens with that row's content
2. Save becomes enabled",,,,Master,S1620,Test Case (Steps),Regression,,,
,Switching rows with unsaved editor changes prompts first,,,,,Automated,Omeesha Mahanta,,,The dialog closes and the original row remains selected in the editor,,,service-charge-text,,"The Service Charge Text page is open for office 1604

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Core,1,,Service_Charge_Text > Core,"<ol>
<li>1. Open the editor for one row and type additional text</li>
<li>2. Click the Service Charge Text cell of a different row</li>
<li>3. Click Stay in the confirmation dialog</li>
</ol>",,,"1. The typed text appears in the editor
2. A confirmation dialog appears asking whether to leave the current view
3. The dialog closes and the original row remains selected in the editor",,,,Master,S1620,Test Case (Steps),Regression,,,
,An empty Service Charge Text loads a starting layout,,,,,Automated,Omeesha Mahanta,,,The editor opens showing a default starting layout rather than a blank area,,,service-charge-text,,"The Service Charge Text page is open for office 1604 and a row has no Service Charge Text content

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Core,1,,Service_Charge_Text > Core,"<ol>
<li>1. Click the Service Charge Text cell of that row</li>
</ol>",,,1. The editor opens showing a default starting layout rather than a blank area,,,,Master,S1620,Test Case (Steps),Regression,,,
,Add row appends an empty row,,,,,Automated,Omeesha Mahanta,,,The grid contains one more row than before and the new row is empty,,,service-charge-text,,"The Service Charge Text page is open for office 1604

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Core,1,,Service_Charge_Text > Core,"<ol>
<li>1. Note the current number of grid rows</li>
<li>2. Select Add row</li>
</ol>",,,"1. The row count is recorded
2. The grid contains one more row than before and the new row is empty",,,,Master,S1620,Test Case (Steps),Regression,,,
,A new empty row does not make the page saveable,,,,,Automated,Omeesha Mahanta,,,Save is still disabled,,,service-charge-text,,"The Service Charge Text page is open for office 1604 and Save is disabled

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Core,1,,Service_Charge_Text > Core,"<ol>
<li>1. Select Add row</li>
<li>2. Read the state of Save</li>
</ol>",,,"1. A new empty row is added
2. Save is still disabled",,,,Master,S1620,Test Case (Steps),Regression,,,
,Completing a new row makes the page saveable,,,,,Automated,Omeesha Mahanta,,,Save becomes enabled,,,service-charge-text,,"The Service Charge Text page is open for office 1604

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Core,1,,Service_Charge_Text > Core,"<ol>
<li>1. Select Add row</li>
<li>2. Complete every required field on the new row with values that are not already used</li>
</ol>",,,"1. A new empty row is added and Save stays disabled
2. Save becomes enabled",,,,Master,S1620,Test Case (Steps),Regression,,,
,Unsaved rows are discarded when the page is reloaded,,,,,Automated,Omeesha Mahanta,,,The grid returns to the original row count and Save is disabled,,,service-charge-text,,"The Service Charge Text page is open for office 1604

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Core,1,,Service_Charge_Text > Core,"<ol>
<li>1. Note the current number of grid rows</li>
<li>2. Select Add row and complete its required fields without saving</li>
<li>3. Reload the page</li>
</ol>",,,"1. The row count is recorded
2. The grid contains one more row and Save is enabled
3. The grid returns to the original row count and Save is disabled",,,,Master,S1620,Test Case (Steps),Regression,,,
,Filtering shows only the selected language,,,,,Automated,Omeesha Mahanta,,,Rows for more than one language are visible,,,service-charge-text,,"The Service Charge Text page is open for office 1604

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Core,1,,Service_Charge_Text > Core,"<ol>
<li>1. Select a specific language in the page level filter</li>
<li>2. Select All in the page level filter</li>
</ol>",,,"1. Every visible row shows the selected language
2. Rows for more than one language are visible",,,,Master,S1620,Test Case (Steps),Regression,,,
,All five column headers are displayed,,,,,Automated,Omeesha Mahanta,,,"The headers read Language, Service Charge Name, Service Charge Display Name, Report Column Name, and Service Charge Text",,,service-charge-text,,"The Service Charge Text page is open for office 1604

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Core,1,,Service_Charge_Text > Core,"<ol>
<li>1. Read the grid column headers</li>
</ol>",,,"1. The headers read Language, Service Charge Name, Service Charge Display Name, Report Column Name, and Service Charge Text",,,,Master,S1620,Test Case (Steps),Regression,,,
,Every row is reachable without paging,,,,,Automated,Omeesha Mahanta,,,That row is found without using any paging control,,,service-charge-text,,"The Service Charge Text page is open for office 1604

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Core,1,,Service_Charge_Text > Core,"<ol>
<li>1. Read the number of data rows in the grid</li>
<li>2. Locate a row by its Service Charge Name rather than by position</li>
</ol>",,,"1. The grid reports its full set of data rows
2. That row is found without using any paging control",,,,Master,S1620,Test Case (Steps),Regression,,,
,Saved values survive a reload,,,,,Automated,Omeesha Mahanta,,,The original value is displayed and Save returns to disabled,,,service-charge-text,,"The Service Charge Text page is open for office 1604

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Core,1,,Service_Charge_Text > Core,"<ol>
<li>1. Change a Service Charge Display Name to a new unique value and save</li>
<li>2. Reload the page</li>
<li>3. Restore the original value and save again</li>
</ol>",,,"1. The change is accepted and Save returns to disabled
2. The changed value is still displayed
3. The original value is displayed and Save returns to disabled",,,,Master,S1620,Test Case (Steps),Regression,,,
,Edited Service Charge Name persists after save and reload,,,,,Automated,Omeesha Mahanta,,,The original value is displayed and Save returns to disabled,,,service-charge-text,,"Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Core,1,,Service_Charge_Text > Core,"<ol>
<li>1. Change the Service Charge Name of the first US English row to a different unique value</li>
<li>2. Click Save</li>
<li>3. Reload the page</li>
<li>4. Restore the original Service Charge Name and save again</li>
</ol>",,,"1. Save becomes enabled
2. The Save button returns to disabled and no error is shown
3. The changed Service Charge Name is still displayed
4. The original value is displayed and Save returns to disabled",,,,Master,S1620,Test Case (Steps),Regression,,,
,Saved values survive a browser back and forward navigation,,,,,Automated,Omeesha Mahanta,,,The original value is displayed and Save returns to disabled,,,service-charge-text,,"Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Core,1,,Service_Charge_Text > Core,"<ol>
<li>1. Change the Service Charge Display Name of the first US English row to a different unique value</li>
<li>2. Click Save</li>
<li>3. Navigate to a different page using the browser back button</li>
<li>4. Navigate forward to the Service Charge Text page</li>
<li>5. Restore the original value and save again</li>
</ol>",,,"1. Save becomes enabled
2. Save returns to disabled
3. The browser shows a different page
4. The changed Service Charge Display Name is still displayed
5. The original value is displayed and Save returns to disabled",,,,Master,S1620,Test Case (Steps),Regression,,,
,All three metadata fields saved in one operation all persist,,,,,Automated,Omeesha Mahanta,,,All three original values are displayed and Save returns to disabled,,,service-charge-text,,"Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Core,1,,Service_Charge_Text > Core,"<ol>
<li>1. Change the Service Charge Name, Service Charge Display Name, and Report Column Name of one US English row to three different unique values</li>
<li>2. Click Save</li>
<li>3. Reload the page</li>
<li>4. Restore all three original values and save again</li>
</ol>",,,"1. Save becomes enabled
2. Save returns to disabled
3. All three changed values are still displayed on that row
4. All three original values are displayed and Save returns to disabled",,,,Master,S1620,Test Case (Steps),Regression,,,
,"Pairwise coverage of language filter, row action, and Save state — part one",,,,,Automated,Omeesha Mahanta,,,Save is disabled and the row count returns to its value before step 17,,,service-charge-text,,"The Service Charge Text page is open for office 1604. The original Service Charge Display Name and Report Column Name values for the first visible row under each filter are known.

This test case and TC-036 together form a 2-way covering array over three factors:
- F1 Language filter: All, English (Canada), US English, Spanish (Mexico), French (Canada) - 5 values
- F2 Row action: no edit, edit a metadata field, edit the rich text editor, type back the original value - 4 values
- F3 Save state: disabled, enabled - 2 values (F3 is a page-level condition, independent of F2; Save is enabled when every row has its three required fields filled and no Service Charge Name is duplicated within a language)

""Factor analysis - pairs, coverage, and impossible exclusions:""

| Factor pair | Total pairs | Covered | Excluded as impossible | Reason for exclusion |
|---|---|---|---|---|
| F1 x F2 | 20 | 20 | 0 | All 5 language values appear with all 4 row actions across the 20-row array |
| F1 x F3 | 10 | 10 | 0 | Each language filter is observed with Save disabled (no-edit rows) and with Save enabled (edit-metadata rows) |
| F2 x F3 | 8 | 7 | 1 | One pair is structurally impossible; all others are constructible by arranging a second row |

F2 x F3 pairs and how each is covered or excluded:
- (no-edit, disabled): covered - steps 1 and 6 (load page, read Save without editing)
- (no-edit, enabled): ""impossible"" - a freshly loaded page with no change cannot have Save enabled; Save requires at least one field to differ from its loaded value and no invalid row to exist
- (edit-metadata, enabled): covered - steps 2 and 7 (edit Display Name on one row to a new unique value)
- (edit-metadata, disabled): covered - steps 11-13 (edit Display Name on row A while a second row has a blank required field; the page is dirty but invalid)
- (edit-to-original, disabled): covered - steps 3 and 8 (type the original value back into the one changed field)
- (edit-to-original, enabled): covered - steps 14-16 (change two fields on a row, revert only one; the page is still dirty and valid)
- (edit-rte, enabled): covered - steps 4 and 9 (type into the rich text editor with no invalid row present)
- (edit-rte, disabled): covered - steps 17-19 (type into the rich text editor while a second row has a blank required field)

Grand totals: 38 pairs; 37 covered; 1 excluded as impossible. Every valid 2-way pair appears in at least one row of the array. This test case covers the All and English (Canada) filters plus the three second-row constructions for F2 x F3 completeness

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Core,1,,Service_Charge_Text > Core,"<ol>
<li>1. Select All in the language filter and read the Save button state without editing any field</li>
<li>2. Change the Service Charge Display Name of the first visible row to a different unique value</li>
<li>3. Type the original Display Name back into that field and move focus away</li>
<li>4. Click the Service Charge Text cell of the first visible row to open the rich text editor and type a word into it</li>
<li>5. Reload the page to discard the unsaved editor change</li>
<li>6. Select English (Canada) in the language filter and read the Save button state without editing any field</li>
<li>7. Change the Service Charge Display Name of the first visible row to a different unique value</li>
<li>8. Type the original Display Name back into that field and move focus away</li>
<li>9. Click the Service Charge Text cell of the first visible row and type a word into the editor</li>
<li>10. Reload the page to discard the unsaved editor change</li>
<li>11. Add a new row and leave Service Charge Name, Service Charge Display Name, and Report Column Name all blank</li>
<li>12. Change the Service Charge Display Name of the first existing row to a different unique value</li>
<li>13. Reload the page to discard the edit and remove the new row</li>
<li>14. Change the Service Charge Display Name of the first row to a different unique value, then also change the Report Column Name of the same row to a different value</li>
<li>15. Type the original Service Charge Display Name back into the Display Name field and move focus away</li>
<li>16. Reload the page to discard both changes</li>
<li>17. Add a new row and leave Service Charge Name, Service Charge Display Name, and Report Column Name all blank</li>
<li>18. Click the Service Charge Text cell of the first existing row to open the rich text editor and type a word</li>
<li>19. Reload the page to discard the editor change and remove the new row</li>
</ol>",,,"1. Save is disabled
2. Save becomes enabled
3. Save returns to disabled
4. Save becomes enabled
5. Save is disabled and the page shows the original content
6. Save is disabled
7. Save becomes enabled
8. Save returns to disabled
9. Save becomes enabled
10. Save is disabled and the page shows the original content
11. A new empty row is added and Save stays disabled
12. Save stays disabled — the new row's required fields are empty, so the page is dirty but invalid
13. Save is disabled and the row count returns to its value before step 11
14. Save becomes enabled
15. Save stays enabled — the Report Column Name is still changed, so the page is still dirty and valid
16. Save is disabled and the row values return to their original state
17. A new empty row is added and Save stays disabled
18. Save stays disabled — the new row's required fields are empty, so the page is dirty but invalid
19. Save is disabled and the row count returns to its value before step 17",,,,Master,S1620,Test Case (Steps),Regression,,,
,"Pairwise coverage of language filter, row action, and Save state — part two",,,,,Automated,Omeesha Mahanta,,,Save is disabled,,,service-charge-text,,"The Service Charge Text page is open for office 1604. The original Service Charge Display Name values for the first visible row under each filter are known.

This test case completes the 20-row covering array begun in TC-035, covering array rows 9-20 (US English, Spanish (Mexico), and French (Canada) filters)

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Core,1,,Service_Charge_Text > Core,"<ol>
<li>1. Select US English in the language filter and read the Save button state without editing any field</li>
<li>2. Change the Service Charge Display Name of the first visible row to a different unique value</li>
<li>3. Type the original Display Name back and move focus away</li>
<li>4. Click the Service Charge Text cell of the first visible row and type a word into the editor</li>
<li>5. Reload the page to discard the unsaved editor change</li>
<li>6. Select Spanish (Mexico) in the language filter and read the Save button state without editing any field</li>
<li>7. Change the Service Charge Display Name of the first visible row to a different unique value</li>
<li>8. Type the original Display Name back and move focus away</li>
<li>9. Click the Service Charge Text cell of the first visible row and type a word into the editor</li>
<li>10. Reload the page to discard the unsaved editor change</li>
<li>11. Select French (Canada) in the language filter and read the Save button state without editing any field</li>
<li>12. Change the Service Charge Display Name of the first visible row to a different unique value</li>
<li>13. Type the original Display Name back and move focus away</li>
<li>14. Click the Service Charge Text cell of the first visible row and type a word into the editor</li>
<li>15. Reload the page to discard the unsaved editor change</li>
</ol>",,,"1. Save is disabled
2. Save becomes enabled
3. Save returns to disabled
4. Save becomes enabled
5. Save is disabled
6. Save is disabled
7. Save becomes enabled
8. Save returns to disabled
9. Save becomes enabled
10. Save is disabled
11. Save is disabled
12. Save becomes enabled
13. Save returns to disabled
14. Save becomes enabled
15. Save is disabled",,,,Master,S1620,Test Case (Steps),Regression,,,
,Save stays disabled when all three required fields are blank,,,,,Automated,Omeesha Mahanta,,,Save stays disabled,,,service-charge-text,,"The Service Charge Text page is open for office 1604

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Core,1,,Service_Charge_Text > Core,"<ol>
<li>1. Add a new row</li>
<li>2. Leave Service Charge Name, Service Charge Display Name, and Report Column Name all empty</li>
</ol>",,,"1. A new empty row is added and Save stays disabled
2. Save stays disabled",,,,Master,S1620,Test Case (Steps),Regression,,,
,Save stays disabled when only Service Charge Name is populated,,,,,Automated,Omeesha Mahanta,,,Save stays disabled,,,service-charge-text,,"The Service Charge Text page is open for office 1604

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Core,1,,Service_Charge_Text > Core,"<ol>
<li>1. Add a new row</li>
<li>2. Enter a unique value into Service Charge Name only and move focus away</li>
</ol>",,,"1. A new empty row is added and Save stays disabled
2. Save stays disabled",,,,Master,S1620,Test Case (Steps),Regression,,,
,Save stays disabled when only Service Charge Display Name is populated,,,,,Automated,Omeesha Mahanta,,,Save stays disabled,,,service-charge-text,,"The Service Charge Text page is open for office 1604

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Core,1,,Service_Charge_Text > Core,"<ol>
<li>1. Add a new row</li>
<li>2. Enter a value into Service Charge Display Name only and move focus away</li>
</ol>",,,"1. A new empty row is added and Save stays disabled
2. Save stays disabled",,,,Master,S1620,Test Case (Steps),Regression,,,
,Save stays disabled when only Report Column Name is populated,,,,,Automated,Omeesha Mahanta,,,Save stays disabled,,,service-charge-text,,"The Service Charge Text page is open for office 1604

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Core,1,,Service_Charge_Text > Core,"<ol>
<li>1. Add a new row</li>
<li>2. Enter a value into Report Column Name only and move focus away</li>
</ol>",,,"1. A new empty row is added and Save stays disabled
2. Save stays disabled",,,,Master,S1620,Test Case (Steps),Regression,,,
,Save stays disabled when Service Charge Name and Display Name are populated but Report Column Name is blank,,,,,Automated,Omeesha Mahanta,,,Save stays disabled,,,service-charge-text,,"The Service Charge Text page is open for office 1604

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Core,1,,Service_Charge_Text > Core,"<ol>
<li>1. Add a new row</li>
<li>2. Enter a unique value into Service Charge Name and a value into Service Charge Display Name, leave Report Column Name empty, and move focus away</li>
</ol>",,,"1. A new empty row is added and Save stays disabled
2. Save stays disabled",,,,Master,S1620,Test Case (Steps),Regression,,,
