ID,Title,AI Automated Test,AI Model,AI Type,Attachments,Automation Type,Created By,Created On,Estimate,Expected Result,Forecast,Goals,Labels,Mission,Preconditions,Priority,References,Section,Section Depth,Section Description,Section Hierarchy,Steps,Steps,Steps (Additional Info),Steps (Expected Result),Steps (References),Steps (Shared step ID),Steps (Step),Suite,Suite ID,Template,Type,Updated By,Updated On,is_converted
,Multiple Toggles Saved Together,,,,,Automated,Omeesha Mahanta,,,Multiple checkbox changes in a single save all persist correctly after reload,,,locations,,"""Auto Add-On"" tab active. Default: Express Content Design Session = unchecked, Encore Music=checked

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator
Sample input 1: ""Express Content Design Session""
Sample input 2: ""Encore Music""
Sample input 3: ""Auto Add-On""",Medium,,Auto_Addon,1,,Locations > Auto_Addon,"<ol>
<li>1. Click ""Express Content Design Session"" to check it.</li>
<li>2. Click ""Encore Music"" to uncheck it.</li>
<li>3. Observe the ""Save"" button and verify it is enabled.</li>
<li>4. Click ""Save"", then click ""Ok"" and verify the save completes and a toast appears.</li>
<li>5. Navigate away then back and click the ""Auto Add-On"" tab.</li>
<li>6. Observe ""Express Content Design Session"" and verify it is checked.</li>
<li>7. Observe ""Encore Music"" and verify it is unchecked</li>
</ol>",,,"1. The Express Content Design Session checkbox becomes checked.
2. The Encore Music checkbox becomes unchecked.
3. The Save button is enabled.
4. The save completes and a confirmation toast is displayed.
5. The Auto Add-On panel loads fresh with the updated saved values.
6. The Express Content Design Session checkbox is checked.
7. Multiple checkbox changes in a single save all persist correctly after reload",,,,Master,S1620,Test Case (Steps),Regression,,,
,Sub-Tab Switch with Unsaved Changes -- No Dialog,,,,,Automated,Omeesha Mahanta,,,"Switching sub-tabs with unsaved changes does NOT trigger the Unsaved Changes dialog. Pending form state is preserved through sub-tab switches. The dialog fires only on full page navigation away, not on a sub-tab switch",,,locations,,"""Auto Add-On"" tab active. A checkbox toggle has been made (Save enabled)

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator
Sample input 1: ""Express Content Design Session""
Sample input 2: ""Local Information""
Sample input 3: ""Auto Add-On""",Medium,,Auto_Addon,1,,Locations > Auto_Addon,"<ol>
<li>1. Click ""Express Content Design Session"" to check it and verify Save enables.</li>
<li>2. Click the ""Local Information"" sub-tab and verify it switches with no dialog appearing.</li>
<li>3. Click the ""Auto Add-On"" sub-tab and verify it returns to Auto Add-On with ""Express Content Design Session"" still checked</li>
</ol>",,,"1. The Express Content Design Session checkbox becomes checked and the Save button becomes enabled.
2. The Local Information sub-tab becomes active and no dialog is displayed.
3. Switching sub-tabs with unsaved changes does NOT trigger the Unsaved Changes dialog. Pending form state is preserved through sub-tab switches. The dialog fires only on full page navigation away, not on a sub-tab switch",,,,Master,S1620,Test Case (Steps),Regression,,,
,Unsaved Changes Dialog Appears on Page Navigation Away,,,,,Automated,Omeesha Mahanta,,,Unsaved Changes dialog appears when navigating away from the page with pending changes. Exact text must match,,,locations,,"""Auto Add-On"" tab active. A checkbox toggle has been made WITHOUT saving (Save enabled)

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator
Sample input 1: ""Express Content Design Session""
Sample input 2: ""Home""
Sample input 3: ""Unsaved changes""
Sample input 4: ""Are you sure you want to leave this view? Any unsaved changes will be lost.""
Sample input 5: ""Stay""
Sample input 6: ""Discard""",Medium,,Auto_Addon,1,,Locations > Auto_Addon,"<ol>
<li>1. Click ""Express Content Design Session"" to check it and verify Save enables - do NOT click Save.</li>
<li>2. Click the ""Home"" link in the sidebar and verify the ""Unsaved changes"" dialog appears.</li>
<li>3. Observe the dialog heading and verify it reads ""Unsaved changes"" (lowercase 'c').</li>
<li>4. Observe the dialog body and verify it reads ""Are you sure you want to leave this view? Any unsaved changes will be lost.""</li>
<li>5. Observe the dialog buttons and verify ""Stay"" and ""Discard"" are both present</li>
</ol>",,,"1. The Express Content Design Session checkbox becomes checked and the Save button becomes enabled.
2. The Unsaved Changes dialog is displayed.
3. The dialog heading reads ""Unsaved changes"" with a lowercase c.
4. The dialog body displays the exact confirmation message warning that unsaved changes are lost if the user leaves.
5. Unsaved Changes dialog appears when navigating away from the page with pending changes. Exact text must match",,,,Master,S1620,Test Case (Steps),Regression,,,
,Unsaved Changes -- Stay Button Keeps User on Page,,,,,Automated,Omeesha Mahanta,,,Stay closes dialog. User remains on Location Settings page. All pending changes are intact,,,locations,,"Unsaved Changes dialog is open (Auto Add-On has a pending Express Content Design Session toggle, Home link was clicked)

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator
Sample input 1: ""Express Content Design Session""
Sample input 2: ""Home""
Sample input 3: ""Unsaved changes""
Sample input 4: ""Stay""
Sample input 5: ""Auto Add-On""",Medium,,Auto_Addon,1,,Locations > Auto_Addon,"<ol>
<li>1. Click ""Express Content Design Session"" to check it, then click the ""Home"" link - verify the ""Unsaved changes"" dialog appears.</li>
<li>2. Click ""Stay"" and verify the dialog closes, the URL remains on the settings page, and the ""Auto Add-On"" tab is still active.</li>
<li>3. Observe ""Express Content Design Session"" and verify it still shows checked.</li>
<li>4. Observe the ""Save"" button and verify it is still enabled</li>
</ol>",,,"1. The Express Content Design Session checkbox becomes checked and the Unsaved Changes dialog is displayed.
2. The dialog closes, the URL remains on the Location Settings page, and the Auto Add-On tab stays active.
3. The Express Content Design Session checkbox still shows checked.
4. Stay closes dialog. User remains on Location Settings page. All pending changes are intact",,,,Master,S1620,Test Case (Steps),Regression,,,
,Unsaved Changes -- Discard Button Navigates Away,,,,,Automated,Omeesha Mahanta,,,Discard navigates to Home page. Unsaved toggle is discarded. DB retains original saved value,,,locations,,"Unsaved Changes dialog is open (pending Express Content Design Session toggle, Home link clicked)

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator
Sample input 1: ""Express Content Design Session""
Sample input 2: ""Home""
Sample input 3: ""Discard""
Sample input 4: ""Auto Add-On""",Medium,,Auto_Addon,1,,Locations > Auto_Addon,"<ol>
<li>1. Click ""Express Content Design Session"" to check it, then click the ""Home"" link - verify the dialog opens.</li>
<li>2. Click ""Discard"" and verify the dialog closes and the page navigates to Home.</li>
<li>3. Navigate back to the ""Auto Add-On"" tab for a fresh load.</li>
<li>4. Observe ""Express Content Design Session"" and verify it is unchecked (change was discarded)</li>
</ol>",,,"1. The Express Content Design Session checkbox becomes checked and the Unsaved Changes dialog opens.
2. The dialog closes and the page navigates to Home.
3. The Auto Add-On panel loads fresh with the original saved values.
4. Discard navigates to Home page. Unsaved toggle is discarded. DB retains original saved value",,,,Master,S1620,Test Case (Steps),Regression,,,
,Item List Is Country-Scoped (Same Across Locations),,,,,Manual,Omeesha Mahanta,,,"The Auto Add-On checkbox list does NOT change per location - it is the same set for every location within a country (5 items for United States locations including 1604). A different country could present a different set, but that variation is not reachable from a single United States office",,,locations,,"Office 1604 (United States)

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator
Sample input 1: ""Auto Add-On""",Medium,,Auto_Addon,1,,Locations > Auto_Addon,"<ol>
<li>1. Navigate to the ""Auto Add-On"" tab for location 1604 and count checkbox items - verify 5 items: Encore Music, Wireless Presenter, Express Content Design Session, Wordly, Labor.</li>
<li>2. Navigate to a different location in the same country and count items - verify the same 5 items appear (the list does not change per location)</li>
</ol>",,,"1. The Auto Add-On panel displays 5 checkbox items: Encore Music, Wireless Presenter, Express Content Design Session, Wordly, and Labor.
2. The Auto Add-On checkbox list does NOT change per location - it is the same set for every location within a country (5 items for United States locations including 1604). A different country could present a different set, but that variation is not reachable from a single United States office",,,,Master,S1620,Test Case (Steps),Regression,,,
,Wordly Uncheck Persists After Save+Reload,,,,,Automated,Omeesha Mahanta,,,Unchecking Wordly and saving persists the unchecked state through a full page reload,,,locations,,"""Auto Add-On"" tab active. ""Wordly"" is checked (default for 1604)

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator
Sample input 1: ""Auto Add-On""
Sample input 2: ""Wordly""",Medium,,Auto_Addon,1,,Locations > Auto_Addon,"<ol>
<li>1. Navigate fresh to location 1604, click the ""Auto Add-On"" tab, and verify ""Wordly"" is checked.</li>
<li>2. Uncheck ""Wordly"" and verify Save enables.</li>
<li>3. Click ""Save"", then ""Ok"" and verify the toast appears and save completes.</li>
<li>4. Navigate fresh to the location settings page and click the ""Auto Add-On"" tab.</li>
<li>5. Observe ""Wordly"" and verify it is unchecked</li>
</ol>",,,"1. The Wordly checkbox is checked.
2. The Wordly checkbox becomes unchecked and the Save button becomes enabled.
3. The save completes and a confirmation toast is displayed.
4. The Auto Add-On panel loads fresh with the updated saved values.
5. Unchecking Wordly and saving persists the unchecked state through a full page reload",,,,Master,S1620,Test Case (Steps),Regression,,,
,Labor Uncheck Persists After Save+Reload,,,,,Automated,Omeesha Mahanta,,,Unchecking Labor and saving persists the unchecked state through a full page reload,,,locations,,"""Auto Add-On"" tab active. ""Labor"" is checked (checked by default for office 1604)

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator
Sample input 1: ""Auto Add-On""
Sample input 2: ""Labor""",Medium,,Auto_Addon,1,,Locations > Auto_Addon,"<ol>
<li>1. Navigate fresh to location 1604, click the ""Auto Add-On"" tab, and verify ""Labor"" is checked.</li>
<li>2. Uncheck ""Labor"" and verify Save enables.</li>
<li>3. Click ""Save"", then ""Ok"" and verify the toast appears and save completes.</li>
<li>4. Navigate fresh to the location settings page and click the ""Auto Add-On"" tab.</li>
<li>5. Observe ""Labor"" and verify it is unchecked</li>
</ol>",,,"1. The Labor checkbox is checked.
2. The Labor checkbox becomes unchecked and the Save button becomes enabled.
3. The save completes and a confirmation toast is displayed.
4. The Auto Add-On panel loads fresh with the updated saved values.
5. Unchecking Labor and saving persists the unchecked state through a full page reload",,,,Master,S1620,Test Case (Steps),Regression,,,
,Cancel Does Not Persist Toggle,,,,,Automated,Omeesha Mahanta,,,"Clicking Cancel in Save dialog does not persist the change. After reload, Express Content Design Session returns to its original unchecked state",,,locations,,"""Auto Add-On"" tab active. ""Express Content Design Session"" is unchecked (default)

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator
Sample input 1: ""Auto Add-On""
Sample input 2: ""Express Content Design Session""",Medium,,Auto_Addon,1,,Locations > Auto_Addon,"<ol>
<li>1. Navigate fresh to location 1604 and click the ""Auto Add-On"" tab.</li>
<li>2. Click ""Express Content Design Session"" to check it and verify Save enables.</li>
<li>3. Click ""Save"" and verify the dialog appears.</li>
<li>4. Click ""Cancel"" and verify the dialog closes with the pending change preserved.</li>
<li>5. Navigate fresh to the location settings page and click the ""Auto Add-On"" tab.</li>
<li>6. Observe ""Express Content Design Session"" and verify it is unchecked - cancel did not save</li>
</ol>",,,"1. The Auto Add-On panel is displayed with the default checkbox values loaded.
2. The Express Content Design Session checkbox becomes checked and the Save button becomes enabled.
3. The Save Changes dialog is displayed.
4. The dialog closes and the Express Content Design Session checkbox remains checked.
5. The Auto Add-On panel loads fresh with the original saved values.
6. Clicking Cancel in Save dialog does not persist the change. After reload, Express Content Design Session returns to its original unchecked state",,,,Master,S1620,Test Case (Steps),Regression,,,
,Bulk Invert All Checkboxes Persists After Save+Reload,,,,,Automated,Omeesha Mahanta,,,All 5 checkbox inversions persist after save+reload. Covers 100% field-instance persistence,,,locations,,"""Auto Add-On"" tab active. All 5 checkboxes at default state (Encore Music=checked, Wireless Presenter=checked, Express Content Design Session=unchecked, Wordly=checked, Labor=checked)

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator
Sample input 1: ""Auto Add-On""
Sample input 2: ""Encore Music""
Sample input 3: ""Wireless Presenter""
Sample input 4: ""Wordly""
Sample input 5: ""Labor""
Sample input 6: ""Express Content Design Session""",Medium,,Auto_Addon,1,,Locations > Auto_Addon,"<ol>
<li>1. Navigate fresh to location 1604 and click the ""Auto Add-On"" tab.</li>
<li>2. Uncheck ""Encore Music"", ""Wireless Presenter"", ""Wordly"", and ""Labor"", then check ""Express Content Design Session"" and verify Save becomes enabled.</li>
<li>3. Click ""Save"", then ""Ok"" and verify the toast appears and save completes.</li>
<li>4. Navigate fresh and click the ""Auto Add-On"" tab.</li>
<li>5. Verify all 5 are inverted: Encore Music unchecked, Wireless Presenter unchecked, Express Content Design Session checked, Wordly unchecked, Labor unchecked</li>
</ol>",,,"1. The Auto Add-On panel is displayed with the default checkbox values loaded.
2. All 5 checkboxes reflect the new inverted values and the Save button becomes enabled.
3. The save completes and a confirmation toast is displayed.
4. The Auto Add-On panel loads fresh with the updated saved values.
5. All 5 checkbox inversions persist after save+reload. Covers 100% field-instance persistence",,,,Master,S1620,Test Case (Steps),Regression,,,
