ID,Title,AI Automated Test,AI Model,AI Type,Attachments,Automation Type,Created By,Created On,Estimate,Expected Result,Forecast,Goals,Labels,Mission,Preconditions,Priority,References,Section,Section Depth,Section Description,Section Hierarchy,Steps,Steps,Steps (Additional Info),Steps (Expected Result),Steps (References),Steps (Shared step ID),Steps (Step),Suite,Suite ID,Template,Type,Updated By,Updated On,is_converted
,Dialog search filters results by location number (exact match),,,,,Automated,Omeesha Mahanta,,,The search dialog closes.,,,locations,,"Office 1604 is open in Navigator. Shared Setup Locations tab is active

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator
Sample input 1: ""Shared Setup Locations""
Sample input 2: ""990002""
Sample input 3: ""990002 - Test Server1""",Medium,,Shared_Setup_Locations,1,,Locations > Shared_Setup_Locations,"<ol>
<li>1. Navigate to the ""Shared Setup Locations"" tab, click ""Add"", and verify the dialog opens.</li>
<li>2. Type ""990002"" in the search input and verify the results filter to 1 row showing ""990002 - Test Server1"".</li>
<li>3. Verify the exact match is shown.</li>
<li>4. Click ""Cancel"" to close</li>
</ol>",,,"1. The Change Local Office dialog opens.
2. The results filter to exactly 1 row showing ""990002 - Test Server1"".
3. The row ""990002 - Test Server1"" is displayed as the exact match.
4. The search dialog closes.",,,,Master,S1620,Test Case (Steps),Regression,,,
,Selecting a dialog row enables the Select button,,,,,Automated,Omeesha Mahanta,,,The Select button is now enabled.,,,locations,,"Office 1604 is open in Navigator. Shared Setup Locations tab is active

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator
Sample input 1: ""Shared Setup Locations""
Sample input 2: ""Select""
Sample input 3: ""1099""",Medium,,Shared_Setup_Locations,1,,Locations > Shared_Setup_Locations,"<ol>
<li>1. Navigate to the ""Shared Setup Locations"" tab, click ""Add"", and verify the dialog opens.</li>
<li>2. Verify the ""Select"" button is disabled because no row is selected.</li>
<li>3. Search for ""1099"" and verify 1 result row appears.</li>
<li>4. Click the row checkbox and verify it becomes checked.</li>
<li>5. Verify the ""Select"" button is now enabled</li>
</ol>",,,"1. The Change Local Office dialog opens.
2. The Select button is disabled while no row is selected.
3. Exactly 1 result row appears for the ""1099"" search.
4. The row checkbox becomes checked.
5. The Select button is now enabled.",,,,Master,S1620,Test Case (Steps),Regression,,,
,Selecting a location via dialog adds it to the table,,,,,Automated,Omeesha Mahanta,,,The left-panel Save button is enabled; unsaved changes are present.,,,locations,,"Office 1604 is open in Navigator. Shared Setup Locations tab is active

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator
Sample input 1: ""Shared Setup Locations""
Sample input 2: ""1099""
Sample input 3: ""Select""",Medium,,Shared_Setup_Locations,1,,Locations > Shared_Setup_Locations,"<ol>
<li>1. Navigate to the ""Shared Setup Locations"" tab and verify only the self-row for office 1604 is present.</li>
<li>2. Click ""Add"" and verify the dialog opens.</li>
<li>3. Search for a location such as ""1099"" and verify the results filter.</li>
<li>4. Check the row checkbox and verify the ""Select"" button becomes enabled.</li>
<li>5. Click ""Select"" and verify the dialog closes with a new row appearing in the table.</li>
<li>6. Verify the new row shows the correct Local Office number and Local Office Name.</li>
<li>7. Verify the left-panel ""Save"" button is enabled because there are unsaved changes</li>
</ol>",,,"1. Only the self-row for office 1604 is present in the table.
2. The Change Local Office dialog opens.
3. The results filter to match the ""1099"" search term.
4. The Select button becomes enabled after the row checkbox is checked.
5. The dialog closes and a new row appears in the main table.
6. The new row displays Local Office ""1099"" with its matching Local Office Name.
7. The left-panel Save button is enabled; unsaved changes are present.",,,,Master,S1620,Test Case (Steps),Regression,,,
,"Non-self row has correct state (Primary Office disabled, Shares Inventory editable)",,,,,Automated,Omeesha Mahanta,,,The Delete button is enabled for the non-self location row.,,,locations,,"A non-self location has been added

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator
Sample input 1: ""Primary Office""
Sample input 2: ""Shares Inventory""",Medium,,Shared_Setup_Locations,1,,Locations > Shared_Setup_Locations,"<ol>
<li>1. Inspect the added non-self row in the table.</li>
<li>2. Verify the ""Primary Office"" checkbox is unchecked and disabled.</li>
<li>3. Verify the ""Shares Inventory"" checkbox is checked and editable.</li>
<li>4. Verify the ""Delete"" button is enabled</li>
</ol>",,,"1. The added non-self row is visible in the table.
2. The Primary Office checkbox is unchecked and disabled.
3. The Shares Inventory checkbox is checked and enabled for editing.
4. The Delete button is enabled for the non-self location row.",,,,Master,S1620,Test Case (Steps),Regression,,,
,Delete removes non-self row instantly with no confirmation dialog,,,,,Automated,Omeesha Mahanta,,,The left-panel Save button is still enabled; unsaved changes remain from the add and delete cycle.,,,locations,,"A non-self location has been added

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Shared_Setup_Locations,1,,Locations > Shared_Setup_Locations,"<ol>
<li>1. Verify the table has 2 or more data rows (self plus at least one added row).</li>
<li>2. Click ""Delete"" on the added non-self row and verify the row is immediately removed from the table with no confirmation dialog.</li>
<li>3. Verify the table returns to only the self-row (1604) and the ""Add"" row.</li>
<li>4. Verify the left-panel ""Save"" button is still enabled because there are unsaved changes from the add and delete cycle</li>
</ol>",,,"1. The table displays 2 or more data rows, the self-row plus at least one added row.
2. The non-self row is removed from the table immediately with no confirmation dialog shown.
3. The table shows only the self-row (1604) and the Add row.
4. The left-panel Save button is still enabled; unsaved changes remain from the add and delete cycle.",,,,Master,S1620,Test Case (Steps),Regression,,,
,Cancelling the dialog after row selection leaves table and Save unchanged,,,,,Automated,Omeesha Mahanta,,,The left-panel Save button is disabled; cancelling made no changes.,,,locations,,"Office 1604 is open in Navigator. Shared Setup Locations tab is active

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator
Sample input 1: ""Shared Setup Locations""
Sample input 2: ""Miami""
Sample input 3: ""1233 - Miami Marriott Biscayne Bay""
Sample input 4: ""Select""",Medium,,Shared_Setup_Locations,1,,Locations > Shared_Setup_Locations,"<ol>
<li>1. Navigate to the ""Shared Setup Locations"" tab and verify only the self-row is present.</li>
<li>2. Click ""Add"" and verify the dialog opens.</li>
<li>3. Search for ""Miami"" and verify results appear.</li>
<li>4. Check a row checkbox such as ""1233 - Miami Marriott Biscayne Bay"" and verify ""Select"" becomes enabled.</li>
<li>5. Click ""Cancel"" instead of ""Select"" and verify the dialog closes.</li>
<li>6. Verify the main table still has only the self-row (1604) with no new row added.</li>
<li>7. Verify the left-panel ""Save"" button is disabled because no unsaved changes was created</li>
</ol>",,,"1. Only the self-row is present in the table.
2. The Change Local Office dialog opens.
3. Results matching ""Miami"" appear in the dialog.
4. The Select button becomes enabled after the row checkbox is checked.
5. The dialog closes without selecting the row.
6. The main table still shows only the self-row (1604), with no new row added.
7. The left-panel Save button is disabled; cancelling made no changes.",,,,Master,S1620,Test Case (Steps),Regression,,,
,Tab uses left-panel Save with dialog (no dedicated in-tab Save button),,,,,Automated,Omeesha Mahanta,,,The save dialog is confirmed and changes are saved successfully.,,,locations,,"Office 1604 is open in Navigator. Shared Setup Locations tab is active

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator
Sample input 1: ""Shared Setup Locations""
Sample input 2: ""Shares Inventory""
Sample input 3: ""Save Changes""",Medium,,Shared_Setup_Locations,1,,Locations > Shared_Setup_Locations,"<ol>
<li>1. Navigate to the ""Shared Setup Locations"" tab and verify it loads.</li>
<li>2. Inspect the Shared Setup Locations panel for a local ""Save"" button and verify none is found inside the panel.</li>
<li>3. Toggle ""Shares Inventory"" and verify the left-panel ""Save"" becomes enabled.</li>
<li>4. Click the left-panel ""Save"" and verify the ""Save Changes"" dialog appears with ""Save"" and ""Cancel"" buttons.</li>
<li>5. Click ""Save"" in the dialog and verify changes are saved</li>
</ol>",,,"1. The Shared Setup Locations tab loads and its content is displayed.
2. No local Save button is present inside the Shared Setup Locations panel.
3. The left-panel Save button becomes enabled after Shares Inventory is toggled.
4. The Save Changes dialog appears with Save and Cancel buttons.
5. The save dialog is confirmed and changes are saved successfully.",,,,Master,S1620,Test Case (Steps),Regression,,,
,Verify a location added via the dialog persists after save and reload,,,,,Automated,Omeesha Mahanta,,,The table has 2 rows and the added location data is correct.,,,locations,,"Office 1604 is open in Navigator. Shared Setup Locations tab is active

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator
Sample input 1: ""Shared Setup Locations""
Sample input 2: ""Miami""
Sample input 3: ""Select""",Medium,,Shared_Setup_Locations,1,,Locations > Shared_Setup_Locations,"<ol>
<li>1. Reload and navigate to the ""Shared Setup Locations"" tab to confirm a clean state with only the self-row.</li>
<li>2. Click ""Add"", search for ""Miami"", select the first available result, and click ""Select"".</li>
<li>3. Verify the table now has 2 rows.</li>
<li>4. Click ""Save"" and confirm the dialog, then verify the save succeeds.</li>
<li>5. Reload the page and navigate back to the ""Shared Setup Locations"" tab.</li>
<li>6. Verify the table still has 2 rows and the added location data matches</li>
</ol>",,,"1. The tab shows a clean state with only the self-row present.
2. The selected Miami location is added and the dialog closes.
3. The table now shows 2 rows.
4. The save completes successfully.
5. The page reloads and the Shared Setup Locations tab is displayed again.
6. The table has 2 rows and the added location data is correct.",,,,Master,S1620,Test Case (Steps),Regression,,,
,Verify a Shares Inventory toggle persists after save and reload,,,,,Automated,Omeesha Mahanta,,,"After reloading, the non-self Shares Inventory checkbox is unchecked.",,,locations,,"Office 1604 is open in Navigator. Shared Setup Locations tab is active

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator
Sample input 1: ""Shares Inventory""",Medium,,Shared_Setup_Locations,1,,Locations > Shared_Setup_Locations,"<ol>
<li>1. Setup: add the first available location via name search, save, and reload.</li>
<li>2. Verify the non-self row has ""Shares Inventory"" checked by default.</li>
<li>3. Toggle ""Shares Inventory"" off on the non-self row and verify ""Save"" becomes enabled.</li>
<li>4. Click ""Save"" and verify it succeeds.</li>
<li>5. Reload and navigate back and verify the non-self ""Shares Inventory"" is unchecked</li>
</ol>",,,"1. The added location is saved and remains present after the reload.
2. The non-self row shows Shares Inventory checked by default.
3. Shares Inventory on the non-self row becomes unchecked and the Save button becomes enabled.
4. The save completes successfully.
5. After reloading, the non-self Shares Inventory checkbox is unchecked.",,,,Master,S1620,Test Case (Steps),Regression,,,
,Verify a deleted location stays removed after save and reload,,,,,Automated,Omeesha Mahanta,,,"After reloading, only the self-row (1604) remains.",,,locations,,"Office 1604 is open in Navigator. Shared Setup Locations tab is active

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Shared_Setup_Locations,1,,Locations > Shared_Setup_Locations,"<ol>
<li>1. Setup: add the first available location, save, and reload to confirm 2 rows.</li>
<li>2. Delete the non-self row and verify it is removed instantly with ""Save"" becoming enabled.</li>
<li>3. Click ""Save"" and verify it succeeds.</li>
<li>4. Reload and navigate back and verify only the self-row remains</li>
</ol>",,,"1. The table shows 2 rows after the location is added, saved, and reloaded.
2. The non-self row is removed instantly and the Save button becomes enabled.
3. The save completes successfully.
4. After reloading, only the self-row (1604) remains.",,,,Master,S1620,Test Case (Steps),Regression,,,
,Verify Shares Inventory plus an added location both persist after reload,,,,,Automated,Omeesha Mahanta,,,"After reloading, Shares Inventory is checked and the added row is present.",,,locations,,"Office 1604 is open in Navigator. Shared Setup Locations tab is active

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator
Sample input 1: ""Shares Inventory""",Medium,,Shared_Setup_Locations,1,,Locations > Shared_Setup_Locations,"<ol>
<li>1. Reload to a clean state and verify ""Shares Inventory"" is unchecked with 1 row.</li>
<li>2. Toggle ""Shares Inventory"" on for the self-row.</li>
<li>3. Add a location via the name search dialog.</li>
<li>4. Click ""Save"" and verify it succeeds.</li>
<li>5. Reload and verify ""Shares Inventory"" is checked and the added row is present</li>
</ol>",,,"1. The table shows 1 row with Shares Inventory unchecked.
2. Shares Inventory for the self-row becomes checked.
3. The selected location is added as a new row in the table.
4. The save completes successfully.
5. After reloading, Shares Inventory is checked and the added row is present.",,,,Master,S1620,Test Case (Steps),Regression,,,
,Verify cancelling the Save dialog discards changes after reload,,,,,Automated,Omeesha Mahanta,,,"After reloading without saving, Shares Inventory reverts to unchecked.",,,locations,,"Office 1604 is open in Navigator. Shared Setup Locations tab is active

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator
Sample input 1: ""Shares Inventory""
Sample input 2: ""Save Changes""",Medium,,Shared_Setup_Locations,1,,Locations > Shared_Setup_Locations,"<ol>
<li>1. Reload to a clean state and verify ""Shares Inventory"" is unchecked.</li>
<li>2. Toggle ""Shares Inventory"" on and verify ""Save"" becomes enabled.</li>
<li>3. Click ""Save"" and verify the ""Save Changes"" dialog appears.</li>
<li>4. Click ""Cancel"" in the dialog and verify the dialog closes while the form stays dirty.</li>
<li>5. Reload without saving and verify ""Shares Inventory"" reverts to unchecked and was not persisted</li>
</ol>",,,"1. Shares Inventory is unchecked in the clean state.
2. Shares Inventory becomes checked and the Save button becomes enabled.
3. The Save Changes dialog appears.
4. The dialog closes and the form remains in its unsaved (dirty) state.
5. After reloading without saving, Shares Inventory reverts to unchecked.",,,,Master,S1620,Test Case (Steps),Regression,,,
,Beforeunload fires when SSL form is dirty,,,,,Automated,Omeesha Mahanta,,,The page remains after dismissing the dialog.,,,locations,,"Office 1604 is open in Navigator. Shared Setup Locations tab is active

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator
Sample input 1: ""Shares Inventory""",Medium,,Shared_Setup_Locations,1,,Locations > Shared_Setup_Locations,"<ol>
<li>1. Reload to a clean state.</li>
<li>2. Toggle ""Shares Inventory"" and verify the form has unsaved changes with ""Save"" enabled.</li>
<li>3. Trigger a page reload and verify the browser's leave-page confirmation dialog fires.</li>
<li>4. Dismiss the dialog to stay on the page and verify the page remains</li>
</ol>",,,"1. The page reloads to its clean, unmodified state.
2. The form has unsaved changes and the Save button is enabled.
3. The browser's leave-page confirmation dialog appears.
4. The page remains after dismissing the dialog.",,,,Master,S1620,Test Case (Steps),Regression,,,
,Already-added location is absent from Change Local Office dialog,,,,,Automated,Omeesha Mahanta,,,The previously added location is absent from the dialog results.,,,locations,,"Office 1604 is open in Navigator. Shared Setup Locations tab is active

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Shared_Setup_Locations,1,,Locations > Shared_Setup_Locations,"<ol>
<li>1. Setup: add the first available location and save.</li>
<li>2. Read the added location's number from the table.</li>
<li>3. Click ""Add"" and verify the dialog opens.</li>
<li>4. Search for the added location's number and verify no results are returned (already associated).</li>
<li>5. Verify the added location is absent from the dialog results</li>
</ol>",,,"1. The location is added to the table and the save completes successfully.
2. The added location's number is visible in the table.
3. The Change Local Office dialog opens.
4. No results are returned because the location is already associated with this office.
5. The previously added location is absent from the dialog results.",,,,Master,S1620,Test Case (Steps),Regression,,,
,Each column header testid resolves to expected text,,,,,Automated,Omeesha Mahanta,,,The actions column header is visible.,,,locations,,"Office 1604 is open in Navigator. Shared Setup Locations tab is active

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator
Sample input 1: ""Shared Setup Locations""
Sample input 2: ""Local Office""
Sample input 3: ""Local Office Name""
Sample input 4: ""Primary Office""
Sample input 5: ""Shares Inventory""",Medium,,Shared_Setup_Locations,1,,Locations > Shared_Setup_Locations,"<ol>
<li>1. Navigate to the ""Shared Setup Locations"" tab and verify it loads.</li>
<li>2. Verify the ""Local Office"" column header is visible.</li>
<li>3. Verify the ""Local Office Name"" column header is visible.</li>
<li>4. Verify the ""Primary Office"" column header is visible.</li>
<li>5. Verify the ""Shares Inventory"" column header is visible.</li>
<li>6. Verify the actions column header is visible</li>
</ol>",,,"1. The Shared Setup Locations tab loads and its content is displayed.
2. The Local Office column header is visible.
3. The Local Office Name column header is visible.
4. The Primary Office column header is visible.
5. The Shares Inventory column header is visible.
6. The actions column header is visible.",,,,Master,S1620,Test Case (Steps),Regression,,,
