ID,Title,AI Automated Test,AI Model,AI Type,Attachments,Automation Type,Created By,Created On,Estimate,Expected Result,Forecast,Goals,Labels,Mission,Preconditions,Priority,References,Section,Section Depth,Section Description,Section Hierarchy,Steps,Steps,Steps (Additional Info),Steps (Expected Result),Steps (References),Steps (Shared step ID),Steps (Step),Suite,Suite ID,Template,Type,Updated By,Updated On,is_converted
,Editing the Override Price enables Save (dirty),,,,,Automated,Omeesha Mahanta,,,Committing a new Override Price dirties the form (Save enables),,,"corporate-pricing-pg-override,functional",,"On the Override screen with 1604 selected

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Core,1,,Corporate_Pricing_Pg_Override > Core,"<ol>
<li>1. Edit the Override Price to a new value and commit (Enter)</li>
<li>2. Observe the Save button</li>
</ol>",,,"1. The new value is committed and the Override Price editor closes.
2. Committing a new Override Price dirties the form (Save enables)",,,,Master,S1620,Test Case (Steps),Regression,,,
,Reverting the Override Price to its original value disables Save,,,,,Automated,Omeesha Mahanta,,,"Reverting to the saved value leaves the form with no net change, so the Save button becomes disabled again",,,"corporate-pricing-pg-override,functional",,"On the Override screen with 1604 selected

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Core,1,,Corporate_Pricing_Pg_Override > Core,"<ol>
<li>1. Edit the Override Price to a new value</li>
<li>2. Edit it back to the original saved value</li>
</ol>",,,"1. The new value commits and the Save button becomes enabled.
2. Reverting to the saved value leaves the form with no net change, so the Save button becomes disabled again",,,,Master,S1620,Test Case (Steps),Regression,,,
,Override Price accepts a decimal value,,,,,Automated,Omeesha Mahanta,,,The Save button becomes enabled.,,,"corporate-pricing-pg-override,functional",,"On the Override screen with 1604 selected

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Core,1,,Corporate_Pricing_Pg_Override > Core,"<ol>
<li>1. Edit the Override Price to a decimal (e.g. 123.45) and commit</li>
<li>2. Save enabled</li>
</ol>",,,"1. The Override Price cell displays the decimal value.
2. The Save button becomes enabled.",,,,Master,S1620,Test Case (Steps),Regression,,,
,Override Price accepts boundary values (0 and a large number),,,,,Automated,Omeesha Mahanta,,,The Override Price accepts boundary values 0 and a large number (the client does not block them; no commit),,,"corporate-pricing-pg-override,functional",,"On the Override screen with 1604 selected

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Core,1,,Corporate_Pricing_Pg_Override > Core,"<ol>
<li>1. Edit the Override Price to 0</li>
<li>2. Edit it to a large number (e.g. 999999)</li>
</ol>",,,"1. The value 0 is accepted and committed to the Override Price cell.
2. The Override Price accepts boundary values 0 and a large number (the client does not block them; no commit)",,,,Master,S1620,Test Case (Steps),Regression,,,
,Override Price input rejects non-numeric text,,,,,Automated,Omeesha Mahanta,,,The Override Price field accepts numbers only - non-numeric text is rejected (cleared to empty); no letters are retained. The editor is closed with Escape (no commit),,,"corporate-pricing-pg-override,functional",,"On the Override screen with 1604 selected

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator
Sample input 1: ""abc""",Medium,,Core,1,,Corporate_Pricing_Pg_Override > Core,"<ol>
<li>1. Open the Override Price editor and attempt to enter alphabetic text (""abc"")</li>
</ol>",,,1. The Override Price field accepts numbers only - non-numeric text is rejected (cleared to empty); no letters are retained. The editor is closed with Escape (no commit),,,,Master,S1620,Test Case (Steps),Regression,,,
,Max Discount % — out-of-range (>100) handling [blocked: field enters a stuck state on out-of-range entry; intended behavior unknown until the defect is fixed and live],,,,,Automated,Omeesha Mahanta,,,"01 (BVA: first value above the inclusive-100 cap) is rejected - editor stays open, is invalid, red border, Save disabled. ""Bug-evidence: no error message"" - [ ] displayed text is empty (defect #4: the screen has the mechanism to announce errors and never does). The editor IS escapable (Tab moves focus out - NOT a focus trap, cross-vendor verified). This supersedes the previously-skipped TC-CPR-OVR-023 whose skip reason (""intended behaviour unknown"") is now dead - the contract is established",,,"corporate-pricing-pg-override,functional",,"On the Override screen, office 4107 selected, Equipment tab active

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Core,1,,Corporate_Pricing_Pg_Override > Core,"<ol>
<li>1. Navigate to office 4107, Equipment tab, find row PG 4298</li>
<li>2. Call</li>
<li>3. Assert full rejection signature BEFORE escape: committed=false, is invalid, border-color oklch(0.577 0.245 27.325), errorText empty, Save disabled, escapable=true</li>
</ol>",,,"1. Office 4107 loads on the Equipment tab with row PG 4298 visible.
2. The value 100.01 is entered into the Max Discount % field and Enter is pressed.
3. 01 (BVA: first value above the inclusive-100 cap) is rejected - editor stays open, is invalid, red border, Save disabled. ""Bug-evidence: no error message"" - [ ] displayed text is empty (defect #4: the screen has the mechanism to announce errors and never does). The editor IS escapable (Tab moves focus out - NOT a focus trap, cross-vendor verified). This supersedes the previously-skipped TC-CPR-OVR-023 whose skip reason (""intended behaviour unknown"") is now dead - the contract is established",,,,Master,S1620,Test Case (Steps),Regression,,,
,Toggling the Active checkbox dirties the form (Save enables),,,,,Automated,Omeesha Mahanta,,,The Save button is now enabled.,,,"corporate-pricing-pg-override,functional",,"On the Override screen with 1604 selected

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Core,1,,Corporate_Pricing_Pg_Override > Core,"<ol>
<li>1. Read the anchor row's Active state, then click the Active checkbox</li>
<li>2. Observe the Save button</li>
</ol>",,,"1. The Active checkbox flips to the opposite state.
2. The Save button is now enabled.",,,,Master,S1620,Test Case (Steps),Regression,,,
,Override Price save-cycle persists after reload and restores,,,,,Automated,Omeesha Mahanta,,,The new Override Price value is displayed after reload.,,,"corporate-pricing-pg-override,functional",,"On the Override screen with 1604 selected; test row 2605 at its default (445.00)

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Core,1,,Corporate_Pricing_Pg_Override > Core,"<ol>
<li>1. (baseline) Ensure 2605 Override Price = 445.00</li>
<li>2. Edit Override Price to a new value</li>
<li>3. Save</li>
<li>4. Reload + re-select location</li>
</ol>",,,"1. Override Price for product group 2605 is confirmed at 445.00.
2. The new value commits to the Override Price cell and the Save button becomes enabled.
3. The save dialog is confirmed, the save request completes, and a success toast appears.
4. The new Override Price value is displayed after reload.",,,,Master,S1620,Test Case (Steps),Regression,,,
,Max Discount % save-cycle persists after reload and restores,,,,,Automated,Omeesha Mahanta,,,The Max Discount % value is displayed after reload.,,,"corporate-pricing-pg-override,functional",,"On the Override screen with 1604 selected; test row 2605 at its default

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Core,1,,Corporate_Pricing_Pg_Override > Core,"<ol>
<li>1. (baseline) Ensure 2605 at default</li>
<li>2. Edit Max Discount % to a value</li>
<li>3. Save</li>
</ol>",,,"1. Max Discount % for product group 2605 is confirmed at its default value.
2. The new value commits to the Max Discount % cell and the Save button becomes enabled.
3. The Max Discount % value is displayed after reload.",,,,Master,S1620,Test Case (Steps),Regression,,,
,Active toggle save-cycle persists after reload and restores,,,,,Automated,Omeesha Mahanta,,,The toggled Active state is displayed after reload.,,,"corporate-pricing-pg-override,functional",,"On the Override screen with 1604 selected; test row 2605 at its default Active state

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Core,1,,Corporate_Pricing_Pg_Override > Core,"<ol>
<li>1. (baseline) Ensure 2605 at default</li>
<li>2. Toggle the Active checkbox</li>
<li>3. Save</li>
</ol>",,,"1. The Active state for product group 2605 is confirmed at its default.
2. The Active checkbox toggles to the opposite state and the Save button becomes enabled.
3. The toggled Active state is displayed after reload.",,,,Master,S1620,Test Case (Steps),Regression,,,
,"Save opens the ""Save Changes"" dialog; Cancel aborts without committing",,,,,Automated,Omeesha Mahanta,,,The Override Price value in the grid is unchanged.,,,"corporate-pricing-pg-override,functional",,"On the Override screen with 1604 selected; test row 2605 at its default

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Core,1,,Corporate_Pricing_Pg_Override > Core,"<ol>
<li>1. Edit the Override Price</li>
<li>2. Click Save</li>
<li>3. Click Cancel</li>
<li>4. no commit</li>
</ol>",,,"1. The new value commits to the cell and the Save button becomes enabled.
2. The ""Save Changes"" dialog opens with ""Are you sure you want to save the changes?"" and Cancel/Save buttons.
3. The dialog closes.
4. The Override Price value in the grid is unchanged.",,,,Master,S1620,Test Case (Steps),Regression,,,
,"The ""Change Local Office"" picker gates Select until a row is checked; Cancel applies nothing",,,,,Automated,Omeesha Mahanta,,,"The picker is titled ""Change Local Office""; Select is disabled until a row is checked, then enabled; Cancel closes it without applying a location",,,"corporate-pricing-pg-override,functional",,"On the Override screen with no location selected

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator
Sample input 1: ""Select a location""",Medium,,Core,1,,Corporate_Pricing_Pg_Override > Core,"<ol>
<li>1. Open the ""Select a location"" picker</li>
<li>2. Read the Select button before checking any row</li>
<li>3. Search the office and check its row</li>
<li>4. Click Cancel</li>
</ol>",,,"1. The ""Change Local Office"" picker dialog opens.
2. The Select button is displayed disabled.
3. The matching office row is displayed and its checkbox becomes checked.
4. The picker is titled ""Change Local Office""; Select is disabled until a row is checked, then enabled; Cancel closes it without applying a location",,,,Master,S1620,Test Case (Steps),Regression,,,
,Grid Options lists every column; toggling one hides its header and it persists across reload,,,,,Automated,Omeesha Mahanta,,,Grid Options exposes a toggle per column plus Reset to Default; hiding a column removes its header and the hidden state persists across a reload,,,"corporate-pricing-pg-override,functional",,"On the Override screen with location 1606 selected; all columns visible

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator
Sample input 1: ""Updated By""",Medium,,Core,1,,Corporate_Pricing_Pg_Override > Core,"<ol>
<li>1. Open Grid Options</li>
<li>2. Toggle the ""Updated By"" column off</li>
<li>3. Reload the page and re-select the location</li>
<li>4. (baseline) Restore all columns before and after the test</li>
</ol>",,,"1. The Grid Options panel opens and lists a toggle for every column.
2. The ""Updated By"" column header is removed from the grid.
3. The page reloads and the grid re-populates with the ""Updated By"" column still hidden.
4. Grid Options exposes a toggle per column plus Reset to Default; hiding a column removes its header and the hidden state persists across a reload",,,,Master,S1620,Test Case (Steps),Regression,,,
,Export downloads a Product Group Overrides CSV directly (no dialog),,,,,Automated,Omeesha Mahanta,,,The file contains a header row and at least one data row.,,,"corporate-pricing-pg-override,functional",,"On the Override screen with location 1606 selected

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator
Sample input 1: ""Export""",Medium,,Core,1,,Corporate_Pricing_Pg_Override > Core,"<ol>
<li>1. Click the Override toolbar ""Export"" button</li>
<li>2. Read the download</li>
<li>3. the request hits corporate-price-pg-override/export?locale=en-US</li>
<li>4. the file is a non-empty CSV with a header row</li>
</ol>",,,"1. A CSV file downloads immediately.
2. The downloaded file is named in the format ""ProductGroupOverrides_<timestamp>UTC.csv"".
3. The download request is sent to the corporate-price-pg-override export endpoint.
4. The file contains a header row and at least one data row.",,,,Master,S1620,Test Case (Steps),Regression,,,
,"Import opens the ""Import All Pricing Overrides"" dialog with a file input; Cancel closes it without uploading",,,,,Automated,Omeesha Mahanta,,,The dialog closes.,,,"corporate-pricing-pg-override,functional",,"On the Override screen with location 1606 selected

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator
Sample input 1: ""Import""",Medium,,Core,1,,Corporate_Pricing_Pg_Override > Core,"<ol>
<li>1. Click the Override toolbar ""Import"" button</li>
<li>2. Read the dialog</li>
<li>3. a file input exists</li>
<li>4. Click Cancel</li>
</ol>",,,"1. The ""Import All Pricing Overrides"" dialog opens.
2. The dialog displays Browse, Cancel, Upload, and Close buttons.
3. The dialog contains a file input control.
4. The dialog closes.",,,,Master,S1620,Test Case (Steps),Regression,,,
,Editing the Override Price on an inactive row auto-activates it (NM-1463),,,,,Automated,Omeesha Mahanta,,,Editing the Override Price on an inactive row automatically re-activates it. (No commit - staged edit discarded on the next navigation.),,,"corporate-pricing-pg-override,functional",,"On the Override screen with location 1606 selected; anchor row at its default (active)

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Core,1,,Corporate_Pricing_Pg_Override > Core,"<ol>
<li>1. Set the anchor row inactive (staged only)</li>
<li>2. Edit the Override Price to a new value</li>
<li>3. Observe Save</li>
</ol>",,,"1. The Active checkbox becomes unchecked.
2. The new value commits to the Override Price cell and the Active checkbox becomes checked again.
3. Editing the Override Price on an inactive row automatically re-activates it. (No commit - staged edit discarded on the next navigation.)",,,,Master,S1620,Test Case (Steps),Regression,,,
,"Clicking a column header does not sort (no active sort state, row order unchanged)",,,,,Automated,Omeesha Mahanta,,,The Override grid headers are not sort triggers on this build - a header click sets no active sort state and does not reorder rows (consistent with the Search and Detail grids),,,"corporate-pricing-pg-override,functional",,"On the Override screen with location 1606 selected

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator
Sample input 1: ""Product Group Name""",Medium,,Core,1,,Corporate_Pricing_Pg_Override > Core,"<ol>
<li>1. Click a column header (e.g. ""Product Group Name"")</li>
<li>2. Read the first row before and after</li>
</ol>",,,"1. The grid row order remains unchanged and no sort indicator is displayed.
2. The Override grid headers are not sort triggers on this build - a header click sets no active sort state and does not reorder rows (consistent with the Search and Detail grids)",,,,Master,S1620,Test Case (Steps),Regression,,,
,Every row shows a Current Price value on office 1606 (no blank cell) (NM-2206),,,,,Automated,Omeesha Mahanta,,,Current Price renders a value for every row on office 1606 + USD - the blank / red-circle state does not occur here,,,"corporate-pricing-pg-override,functional",,"On the Override screen with location 1606 selected (USD data)

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Core,1,,Corporate_Pricing_Pg_Override > Core,"<ol>
<li>1. Read the Current Price cell of every visible row</li>
</ol>",,,1. Current Price renders a value for every row on office 1606 + USD - the blank / red-circle state does not occur here,,,,Master,S1620,Test Case (Steps),Regression,,,
,Max Discount % accepts values up to the 100 cap (inclusive),,,,,Automated,Omeesha Mahanta,,,The Save button becomes enabled.,,,"corporate-pricing-pg-override,functional",,"On the Override screen with location 1606 selected; anchor row at its default

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator
Sample input 1: ""100.00 %""",Medium,,Core,1,,Corporate_Pricing_Pg_Override > Core,"<ol>
<li>1. Edit the Max Discount % to a normal percentage (10)</li>
<li>2. Edit it to the cap value (100)</li>
<li>3. the cell shows ""100.00 %""</li>
<li>4. Observe Save</li>
</ol>",,,"1. The value 10 is accepted and displayed in the Max Discount % cell.
2. The value 100 is accepted and displayed in the Max Discount % cell.
3. The Max Discount % cell displays ""100.00 %"".
4. The Save button becomes enabled.",,,,Master,S1620,Test Case (Steps),Regression,,,
,"Every downloaded CSV row is well-formed with valid IDs, currency, 0/1 flags, and money fields",,,,,Automated,Omeesha Mahanta,,,"Every row in the downloaded file has the full 9-column shape, a numeric Location Id and Product Group Id, a supported Currency (USD/CAD/MXN), 0/1 values in the Is Labor and Is Active flag columns, an always-populated Current Price money value, an Override Price that is either blank or a money value, and an Override Discount that is either blank or a plain decimal. The file is a tenant-wide dump (not scoped to the selected location); Product Group Name is free text and is not asserted for content",,,"corporate-pricing-pg-override,functional",,"On the Override screen with location 1606 selected

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator
Sample input 1: ""Export""",Medium,,Core,1,,Corporate_Pricing_Pg_Override > Core,"<ol>
<li>1. Click the Override toolbar ""Export"" button</li>
<li>2. Read the header row</li>
<li>3. Validate every data row against its column's expected format</li>
</ol>",,,"1. The Product Group Overrides CSV file downloads.
2. The header row displays the full 9-column set.
3. Every row in the downloaded file has the full 9-column shape, a numeric Location Id and Product Group Id, a supported Currency (USD/CAD/MXN), 0/1 values in the Is Labor and Is Active flag columns, an always-populated Current Price money value, an Override Price that is either blank or a money value, and an Override Discount that is either blank or a plain decimal. The file is a tenant-wide dump (not scoped to the selected location); Product Group Name is free text and is not asserted for content",,,,Master,S1620,Test Case (Steps),Regression,,,
,"A blank Override Price renders as an em-dash in a muted style, not an empty cell (NM-1932)",,,,,Automated,Omeesha Mahanta,,,A blank/never-set Override Price renders the muted em-dash placeholder. Asserting empty-string would pass on the wrong render - the test asserts the em-dash explicitly (read-only bed; no mutation),,,"corporate-pricing-pg-override,functional",,"Office 1115 selected (Equipment tab); row ""01D Double Screen Set Kit"" carries a blank Override Price

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator
Sample input 1: ""01D Double Screen Set Kit""",Medium,,Core,1,,Corporate_Pricing_Pg_Override > Core,"<ol>
<li>1. Find the row ""01D Double Screen Set Kit""</li>
<li>2. Read its Override Price cell text</li>
<li>3. Read the cell markup</li>
</ol>",,,"1. The row ""01D Double Screen Set Kit"" is displayed in the grid.
2. The Override Price cell displays an em-dash.
3. A blank/never-set Override Price renders the muted em-dash placeholder. Asserting empty-string would pass on the wrong render - the test asserts the em-dash explicitly (read-only bed; no mutation)",,,,Master,S1620,Test Case (Steps),Regression,,,
