ID,Title,AI Automated Test,AI Model,AI Type,Attachments,Automation Type,Created By,Created On,Estimate,Expected Result,Forecast,Goals,Labels,Mission,Preconditions,Priority,References,Section,Section Depth,Section Description,Section Hierarchy,Steps,Steps,Steps (Additional Info),Steps (Expected Result),Steps (References),Steps (Shared step ID),Steps (Step),Suite,Suite ID,Template,Type,Updated By,Updated On,is_converted
,Override Price accepts boundary values (0 and a large number),,,,,Automated,,,,The Override Price accepts boundary values 0 and a large number (the client does not block them; no commit),,,"corporate-pricing-pg-override,functional",,"On the Override screen with 1604 selected

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Grid_Equipment_Labor,1,,Corporate_Pricing_Pg_Override > Grid_Equipment_Labor,"<ol>
<li>1. Edit the Override Price to 0</li>
<li>2. Edit it to a large number (e.g. 999999)</li>
</ol>",,,"1. The value 0 is accepted and committed to the Override Price cell.
2. The Override Price accepts boundary values 0 and a large number (the client does not block them; no commit)",,,,Master,S1620,Test Case (Steps),Regression,,,
,Override Price input rejects non-numeric text,,,,,Automated,,,,The Override Price field accepts numbers only - non-numeric text is rejected (cleared to empty); no letters are retained. The editor is closed with Escape (no commit),,,"corporate-pricing-pg-override,functional",,"On the Override screen with 1604 selected

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator
Sample input 1: ""abc""",Medium,,Grid_Equipment_Labor,1,,Corporate_Pricing_Pg_Override > Grid_Equipment_Labor,"<ol>
<li>1. Open the Override Price editor and attempt to enter alphabetic text (""abc"")</li>
</ol>",,,1. The Override Price field accepts numbers only - non-numeric text is rejected (cleared to empty); no letters are retained. The editor is closed with Escape (no commit),,,,Master,S1620,Test Case (Steps),Regression,,,
,Max Discount % rejects above-cap (100.01) with full rejection oracle,,,,,Automated,,,,"100.01 (BVA: first value above the inclusive-100 cap) is rejected - editor stays open, is invalid, red border, Save disabled. ""Bug-evidence: no error message"" - [ ] displayed text is empty (defect #4: the screen has the mechanism to announce errors and never does). The editor IS escapable (Tab moves focus out - NOT a focus trap, cross-vendor verified). This supersedes the previously-skipped TC-CPR-OVR-023 whose skip reason (""intended behaviour unknown"") is now dead - the contract is established",,,"corporate-pricing-pg-override,functional",,"On the Override screen, office 4107 selected, Equipment tab active

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator

Note: Blocked — entering a Max Discount percentage above 100 is rejected silently (the cell editor does not commit the value and shows no error message), so the intended out-of-range behavior cannot be verified. Pending an application fix",Medium,,Grid_Equipment_Labor,1,,Corporate_Pricing_Pg_Override > Grid_Equipment_Labor,"<ol>
<li>1. Navigate to office 4107, Equipment tab, find row PG 4298</li>
<li>2. Call</li>
<li>3. Assert full rejection signature BEFORE escape: committed=false, is invalid, border-color oklch(0.577 0.245 27.325), errorText empty, Save disabled, escapable=true</li>
</ol>",,,"1. Office 4107 loads on the Equipment tab with row PG 4298 visible.
2. The value 100.01 is entered into the Max Discount % field and Enter is pressed.
3. 100.01 (BVA: first value above the inclusive-100 cap) is rejected - editor stays open, is invalid, red border, Save disabled. ""Bug-evidence: no error message"" - [ ] displayed text is empty (defect #4: the screen has the mechanism to announce errors and never does). The editor IS escapable (Tab moves focus out - NOT a focus trap, cross-vendor verified). This supersedes the previously-skipped TC-CPR-OVR-023 whose skip reason (""intended behaviour unknown"") is now dead - the contract is established",,,,Master,S1620,Test Case (Steps),Regression,,,
,Toggling the Active checkbox dirties the form (Save enables),,,,,Automated,,,,Toggling the Active checkbox flips its state and dirties the form (Save enables). (No commit.),,,"corporate-pricing-pg-override,functional",,"On the Override screen with 1604 selected

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Grid_Equipment_Labor,1,,Corporate_Pricing_Pg_Override > Grid_Equipment_Labor,"<ol>
<li>1. Read the anchor row's Active state, then click the Active checkbox</li>
<li>2. Observe the Save button</li>
</ol>",,,"1. The Active checkbox flips to the opposite state.
2. Toggling the Active checkbox flips its state and dirties the form (Save enables). (No commit.)",,,,Master,S1620,Test Case (Steps),Regression,,,
,Override Price save-cycle persists after reload and restores,,,,,Automated,,,,A saved Override Price persists after reload; the test row is restored to its starting value,,,"corporate-pricing-pg-override,functional",,"On the Override screen with 1604 selected; test row 2605 at its default (445.00)

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Grid_Equipment_Labor,1,,Corporate_Pricing_Pg_Override > Grid_Equipment_Labor,"<ol>
<li>1. (baseline) Ensure 2605 Override Price = 445.00</li>
<li>2. Edit Override Price to a new value</li>
<li>3. Save</li>
<li>4. Reload + re-select location</li>
</ol>",,,"1. Row 2605's Override Price is confirmed at 445.00 before the test begins.
2. The new value is entered and the Override Price cell displays it.
3. The changes are saved and a confirmation toast is displayed.
4. A saved Override Price persists after reload; the test row is restored to its starting value",,,,Master,S1620,Test Case (Steps),Regression,,,
,Max Discount % save-cycle persists after reload and restores,,,,,Automated,,,,A saved Max Discount % persists after reload; the test row is restored to its starting value,,,"corporate-pricing-pg-override,functional",,"On the Override screen with 1604 selected; test row 2605 at its default

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Grid_Equipment_Labor,1,,Corporate_Pricing_Pg_Override > Grid_Equipment_Labor,"<ol>
<li>1. (baseline) Ensure 2605 at default</li>
<li>2. Edit Max Discount % to a value</li>
<li>3. Save</li>
</ol>",,,"1. Row 2605's Max Discount % is confirmed at its default value before the test begins.
2. The new value is entered and the Max Discount % cell displays it.
3. A saved Max Discount % persists after reload; the test row is restored to its starting value",,,,Master,S1620,Test Case (Steps),Regression,,,
,Active toggle save-cycle persists after reload and restores,,,,,Automated,,,,A saved Active toggle persists after reload; the test row is restored to its starting value,,,"corporate-pricing-pg-override,functional",,"On the Override screen with 1604 selected; test row 2605 at its default Active state

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Grid_Equipment_Labor,1,,Corporate_Pricing_Pg_Override > Grid_Equipment_Labor,"<ol>
<li>1. (baseline) Ensure 2605 at default</li>
<li>2. Toggle the Active checkbox</li>
<li>3. Save</li>
</ol>",,,"1. Row 2605's Active state is confirmed at its default before the test begins.
2. The Active checkbox flips to the opposite state and the Save button becomes enabled.
3. A saved Active toggle persists after reload; the test row is restored to its starting value",,,,Master,S1620,Test Case (Steps),Regression,,,
,"Save opens the ""Save Changes"" dialog, and Cancel aborts without committing",,,,,Automated,,,,"Save opens the shared ""Save Changes"" confirmation dialog; Cancel aborts without committing",,,"corporate-pricing-pg-override,functional",,"On the Override screen with 1604 selected; test row 2605 at its default

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Grid_Equipment_Labor,1,,Corporate_Pricing_Pg_Override > Grid_Equipment_Labor,"<ol>
<li>1. Edit the Override Price</li>
<li>2. Click Save</li>
<li>3. Click Cancel</li>
</ol>",,,"1. The new value commits and the Save button becomes enabled.
2. The ""Save Changes"" confirmation dialog opens.
3. Save opens the shared ""Save Changes"" confirmation dialog; Cancel aborts without committing",,,,Master,S1620,Test Case (Steps),Regression,,,
,Grid Options lists every column; toggling one hides its header and it persists across reload,,,,,Automated,,,,Grid Options exposes a toggle per column plus Reset to Default; hiding a column removes its header and the hidden state persists across a reload,,,"corporate-pricing-pg-override,functional",,"On the Override screen with location 1606 selected; all columns visible

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator
Sample input 1: ""Updated By""",Medium,,Grid_Equipment_Labor,1,,Corporate_Pricing_Pg_Override > Grid_Equipment_Labor,"<ol>
<li>1. Open Grid Options</li>
<li>2. Toggle the ""Updated By"" column off</li>
<li>3. Reload the page and re-select the location</li>
<li>4. (baseline) Restore all columns before and after the test</li>
</ol>",,,"1. The Grid Options panel opens and lists a toggle for every column.
2. The ""Updated By"" column header is removed from the grid.
3. The page reloads and the grid re-populates with the ""Updated By"" column still hidden.
4. Grid Options exposes a toggle per column plus Reset to Default; hiding a column removes its header and the hidden state persists across a reload",,,,Master,S1620,Test Case (Steps),Regression,,,
,Editing the Override Price on an inactive row auto-activates it,,,,,Automated,,,,Editing the Override Price on an inactive row automatically re-activates it. (No commit - staged edit discarded on the next navigation.),,,"corporate-pricing-pg-override,functional",,"On the Override screen with location 1606 selected; anchor row at its default (active)

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Grid_Equipment_Labor,1,,Corporate_Pricing_Pg_Override > Grid_Equipment_Labor,"<ol>
<li>1. Set the anchor row inactive (staged only)</li>
<li>2. Edit the Override Price to a new value</li>
<li>3. Observe Save</li>
</ol>",,,"1. The Active checkbox becomes unchecked.
2. The new value commits to the Override Price cell and the Active checkbox becomes checked again.
3. Editing the Override Price on an inactive row automatically re-activates it. (No commit - staged edit discarded on the next navigation.)",,,,Master,S1620,Test Case (Steps),Regression,,,
,Every row shows a Current Price value on office 1606 (no blank cell),,,,,Automated,,,,Current Price renders a value for every row on office 1606 + USD - the blank / red-circle state does not occur here,,,"corporate-pricing-pg-override,functional",,"On the Override screen with location 1606 selected (USD data)

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Grid_Equipment_Labor,1,,Corporate_Pricing_Pg_Override > Grid_Equipment_Labor,"<ol>
<li>1. Read the Current Price cell of every visible row</li>
</ol>",,,1. Current Price renders a value for every row on office 1606 + USD - the blank / red-circle state does not occur here,,,,Master,S1620,Test Case (Steps),Regression,,,
,Max Discount % accepts values up to the 100 cap (inclusive),,,,,Automated,,,,"The Max Discount % cap is inclusive at 100 - values up to and including 100 commit. (The over-100 path is a known defect, covered and kept skipped as TC-CPR-OVR-023. No commit - staged edit discarded.)",,,"corporate-pricing-pg-override,functional",,"On the Override screen with location 1606 selected; anchor row at its default

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Grid_Equipment_Labor,1,,Corporate_Pricing_Pg_Override > Grid_Equipment_Labor,"<ol>
<li>1. Edit the Max Discount % to a normal percentage (10)</li>
<li>2. Edit it to the cap value (100)</li>
<li>3. Observe Save</li>
</ol>",,,"1. The value 10 commits and displays as 10.00 %.
2. The value 100 commits and displays as 100.00 %.
3. The Max Discount % cap is inclusive at 100 - values up to and including 100 commit. (The over-100 path is a known defect, covered and kept skipped as TC-CPR-OVR-023. No commit - staged edit discarded.)",,,,Master,S1620,Test Case (Steps),Regression,,,
,"Non-Revenue-Management user sees a read-only Override grid - no edit, no Save, no Import",,,,,Automated,,,,"A non-Revenue-Management user cannot edit Override cells, trigger Save, or access Import. The grid renders in read-only mode (Revenue Management role required for edit access).

""Blocked reason"": blocked-pending-question: RBAC-role-switch - the automation environment provisions a single account with full edit rights; no in-app role-switch is available. Test is authored but.skip-annotated until a second non-RM account is provisioned",,,"corporate-pricing-pg-override,functional",,"Logged in as a non-Revenue-Management user

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Grid_Equipment_Labor,1,,Corporate_Pricing_Pg_Override > Grid_Equipment_Labor,"<ol>
<li>1. Navigate to the Corporate Pricing Override screen</li>
<li>2. Attempt to click an Override Price cell</li>
<li>3. Observe the Save button</li>
<li>4. Observe the Import button</li>
</ol>",,,"1. The Corporate Pricing Override screen loads in read-only mode.
2. The Override Price cell does not switch into edit mode.
3. The Save button is displayed disabled or hidden.
4. A non-Revenue-Management user cannot edit Override cells, trigger Save, or access Import. The grid renders in read-only mode (Revenue Management role required for edit access).

""Blocked reason"": blocked-pending-question: RBAC-role-switch - the automation environment provisions a single account with full edit rights; no in-app role-switch is available. Test is authored but.skip-annotated until a second non-RM account is provisioned",,,,Master,S1620,Test Case (Steps),Regression,,,
,"Hiding ""Max Discount %"" via Grid Options reduces visible column count; Reset to Default restores all columns",,,,,Automated,,,,"Hiding ""Max Discount %"" reduces the visible column count from 10 to 9. Clicking ""Reset to Default"" in Grid Options restores all 10 columns. The before/after column-count delta is asserted in both directions. beforeEach/afterEach restore all columns so the test is order-independent",,,"corporate-pricing-pg-override,functional",,"On the Override screen with office 1105 selected; all 10 columns visible (restored by beforeEach/afterEach)

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Grid_Equipment_Labor,1,,Corporate_Pricing_Pg_Override > Grid_Equipment_Labor,"<ol>
<li>1. Read visible column count</li>
<li>2. Open Grid Options</li>
<li>3. Read visible column count</li>
<li>4. Open Grid Options</li>
<li>5. Read visible column count</li>
</ol>",,,"1. All 10 columns are displayed.
2. The Grid Options panel opens.
3. 9 columns are displayed, with ""Max Discount %"" removed.
4. The Grid Options panel opens.
5. Hiding ""Max Discount %"" reduces the visible column count from 10 to 9. Clicking ""Reset to Default"" in Grid Options restores all 10 columns. The before/after column-count delta is asserted in both directions. beforeEach/afterEach restore all columns so the test is order-independent",,,,Master,S1620,Test Case (Steps),Regression,,,
,Labor tab renders a populated grid with real data on office 9460,,,,,Automated,,,,"The Labor tab renders a populated grid with real data: rows are visible, the items-found total is in the triple digits, and the known anchor row is present",,,"corporate-pricing-pg-override,functional",,"On the Override screen with office 9460 selected; Labor tab active

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator
Sample input 1: ""items found""
Sample input 2: ""Banners Design""",Medium,,Grid_Equipment_Labor,1,,Corporate_Pricing_Pg_Override > Grid_Equipment_Labor,"<ol>
<li>1. Select office 9460 via the Change Local Office picker</li>
<li>2. Read the visible row count</li>
<li>3. Read the ""items found"" total</li>
<li>4. Find the row ""Banners Design""</li>
</ol>",,,"1. Office 9460 is selected and the Labor grid populates.
2. Rows are displayed in the Labor grid.
3. The ""items found"" total is displayed in the triple digits.
4. The Labor tab renders a populated grid with real data: rows are visible, the items-found total is in the triple digits, and the known anchor row is present",,,,Master,S1620,Test Case (Steps),Regression,,,
,Labor Override Price save-cycle persists after reload and restores,,,,,Automated,,,,A Labor-tab Override Price edit commits through the same save pipeline as Equipment (backend save call + toast) and persists across reload. The fixture restores itself and fails loudly if the restore does not verify,,,"corporate-pricing-pg-override,functional",,"Office 1105 Labor row 655 ""General - Ops"" at its 160.00 baseline

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Grid_Equipment_Labor,1,,Corporate_Pricing_Pg_Override > Grid_Equipment_Labor,"<ol>
<li>1. Baseline: restore row 655 to Override Price 160.00 / inactive (bounded-retry restore)</li>
<li>2. Edit Override Price to 161</li>
<li>3. Save</li>
<li>4. Reload + re-select office 1105 + Labor tab</li>
</ol>",,,"1. Row 655 displays Override Price 160.00 and the Active checkbox unchecked.
2. The value 161 commits to the Override Price cell and the Save button becomes enabled.
3. The changes are saved and a confirmation toast is displayed.
4. A Labor-tab Override Price edit commits through the same save pipeline as Equipment (backend save call + toast) and persists across reload. The fixture restores itself and fails loudly if the restore does not verify",,,,Master,S1620,Test Case (Steps),Regression,,,
,Labor Max Discount % save-cycle persists after reload and restores,,,,,Automated,,,,"A Labor-tab Max Discount % edit persists across reload and the fixture returns to its unset (""-"") baseline afterwards",,,"corporate-pricing-pg-override,functional",,"Office 1105 Labor row 655 at baseline (Max Discount unset ""-"")

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Grid_Equipment_Labor,1,,Corporate_Pricing_Pg_Override > Grid_Equipment_Labor,"<ol>
<li>1. Baseline restore</li>
<li>2. Save + confirm</li>
</ol>",,,"1. Row 655 displays its Max Discount % at the unset ""-"" baseline.
2. A Labor-tab Max Discount % edit persists across reload and the fixture returns to its unset (""-"") baseline afterwards",,,,Master,S1620,Test Case (Steps),Regression,,,
,Labor Active toggle save-cycle persists after reload and restores,,,,,Automated,,,,"The Labor Active checkbox (read via its checked state) toggles, commits, persists across reload, and restores. Exercises the Labor tab's per-table boolean render",,,"corporate-pricing-pg-override,functional",,"Office 1105 Labor row 655 at baseline (inactive)

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Grid_Equipment_Labor,1,,Corporate_Pricing_Pg_Override > Grid_Equipment_Labor,"<ol>
<li>1. Baseline restore</li>
<li>2. Save + confirm</li>
</ol>",,,"1. Row 655 displays the Active checkbox at its inactive baseline.
2. The Labor Active checkbox (read via its checked state) toggles, commits, persists across reload, and restores. Exercises the Labor tab's per-table boolean render",,,,Master,S1620,Test Case (Steps),Regression,,,
,Navigating away from a dirty grid raises the unsaved-changes dialog; Stay keeps the page and the edit,,,,,Automated,,,,In-app navigation from a dirty grid is guarded. Stay keeps the user on the page with the uncommitted edit intact (the Stay path was live-verified before authoring - previously unexercised). The dialog contract is asserted verbatim,,,"corporate-pricing-pg-override,functional",,"Office 1105 Labor tab loaded; grid clean

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator
Sample input 1: ""Stay""",Medium,,Grid_Equipment_Labor,1,,Corporate_Pricing_Pg_Override > Grid_Equipment_Labor,"<ol>
<li>1. Edit row 655 Override Price to a value differing from the saved one</li>
<li>2. Click the in-app Home link</li>
<li>3. Click ""Stay""</li>
</ol>",,,"1. The new value commits to the Override Price cell and the Save button becomes enabled.
2. An unsaved-changes dialog opens.
3. In-app navigation from a dirty grid is guarded. Stay keeps the user on the page with the uncommitted edit intact (the Stay path was live-verified before authoring - previously unexercised). The dialog contract is asserted verbatim",,,,Master,S1620,Test Case (Steps),Regression,,,
,Discard in the unsaved-changes dialog leaves the page and drops the edit,,,,,Automated,,,,Discard navigates away and the dropped edit never persists - proven by re-reading the value after a full reload,,,"corporate-pricing-pg-override,functional",,"Office 1105 Labor tab loaded; grid clean

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Grid_Equipment_Labor,1,,Corporate_Pricing_Pg_Override > Grid_Equipment_Labor,"<ol>
<li>1. Edit row 655 Override Price</li>
<li>2. Click the in-app Home link</li>
<li>3. Assert navigation to the home page</li>
<li>4. Re-open the Override screen + re-select 1105 + Labor tab</li>
</ol>",,,"1. The new value commits to the Override Price cell and the Save button becomes enabled.
2. An unsaved-changes dialog opens with a Discard option.
3. The application navigates to the home page.
4. Discard navigates away and the dropped edit never persists - proven by re-reading the value after a full reload",,,,Master,S1620,Test Case (Steps),Regression,,,
,Page navigation changes the visible rows and enables or disables the nav buttons at each end,,,,,Automated,,,,"Page navigation works end to end: row content changes per page, and the nav buttons disable exactly at each end of the range",,,"corporate-pricing-pg-override,functional",,"Office 9460 Labor tab loaded (multi-page data set); page 1; default rows-per-page

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator
Sample input 1: ""Go to first page""
Sample input 2: ""Go to previous page""
Sample input 3: ""Go to next page""
Sample input 4: ""Go to last page""",Medium,,Grid_Equipment_Labor,1,,Corporate_Pricing_Pg_Override > Grid_Equipment_Labor,"<ol>
<li>1. On page 1: ""Go to first page"" + ""Go to previous page"" disabled; ""Go to next page"" + ""Go to last page"" enabled</li>
<li>2. read the first row name</li>
<li>3. Click ""Go to next page""</li>
<li>4. Click ""Go to last page""</li>
</ol>",,,"1. ""Go to first page"" and ""Go to previous page"" are displayed disabled, while ""Go to next page"" and ""Go to last page"" are displayed enabled.
2. The first row's name is displayed.
3. The grid advances to page 2 and displays a different first row.
4. Page navigation works end to end: row content changes per page, and the nav buttons disable exactly at each end of the range",,,,Master,S1620,Test Case (Steps),Regression,,,
,Raising rows-per-page shows more rows without changing the total,,,,,Automated,,,,A larger page size shows more rows on the page while the underlying record total stays constant. Relative assertions only,,,"corporate-pricing-pg-override,functional",,"Office 9460 Labor tab loaded; default rows-per-page (20)

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator
Sample input 1: ""items found""",Medium,,Grid_Equipment_Labor,1,,Corporate_Pricing_Pg_Override > Grid_Equipment_Labor,"<ol>
<li>1. Read the visible row count and the ""items found"" total</li>
<li>2. Change rows-per-page to 50</li>
<li>3. Assert the visible row count increased and the ""items found"" total is unchanged</li>
</ol>",,,"1. The visible row count and the ""items found"" total are displayed.
2. The grid re-renders to display up to 50 rows per page.
3. A larger page size shows more rows on the page while the underlying record total stays constant. Relative assertions only",,,,Master,S1620,Test Case (Steps),Regression,,,
,A page-1 row reads back identically after paging to the last page and returning,,,,,Automated,,,,"content-based read integrity holds across a full page-range round trip on the largest available data set - no windowing or render corruption. content, never position",,,"corporate-pricing-pg-override,functional",,"Office 9460 Labor tab loaded; page 1

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator",Medium,,Grid_Equipment_Labor,1,,Corporate_Pricing_Pg_Override > Grid_Equipment_Labor,"<ol>
<li>1. Read the first row Product Group Name (content)</li>
<li>2. Page to the last page</li>
<li>3. Page back to the first page</li>
</ol>",,,"1. The first row's Product Group Name is displayed.
2. The grid advances to the last page and displays its rows.
3. content-based read integrity holds across a full page-range round trip on the largest available data set - no windowing or render corruption. content, never position",,,,Master,S1620,Test Case (Steps),Regression,,,
