ID,Title,AI Automated Test,AI Model,AI Type,Attachments,Automation Type,Created By,Created On,Estimate,Expected Result,Forecast,Goals,Labels,Mission,Preconditions,Priority,References,Section,Section Depth,Section Description,Section Hierarchy,Steps,Steps,Steps (Additional Info),Steps (Expected Result),Steps (References),Steps (Shared step ID),Steps (Step),Suite,Suite ID,Template,Type,Updated By,Updated On,is_converted
,Navigating away with unsaved changes shows the browser's leave-page warning,,,,,Automated,Omeesha Mahanta,,,Navigating away with unsaved changes shows the browser's built-in leave-page confirmation,,,locations,,"Office 1604 is open in Navigator. Notes tab is active

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator
Sample input 1: ""Notes""
Sample input 2: ""Unsaved text""",Medium,,Notes,1,,Locations > Notes,"<ol>
<li>1. Open the ""Notes"" tab, click ""Add"", and type ""Unsaved text"". Confirm the Save button becomes enabled.</li>
<li>2. Navigate away to a different URL. Confirm the browser shows its leave-page confirmation.</li>
<li>3. Accept the navigation. Confirm the user leaves the page and the unsaved changes are discarded</li>
</ol>",,,"1. The note row shows ""Unsaved text"" and the Save button becomes enabled.
2. The browser displays its native leave-page confirmation prompt.
3. Navigating away with unsaved changes shows the browser's built-in leave-page confirmation",,,,Master,S1620,Test Case (Steps),Regression,,,
,Delete all notes and save empty state,,,,,Automated,Omeesha Mahanta,,,"Deleting the last note and saving persists the empty ""No Notes Available"" state. Note: clicking Delete without first clearing the note text does not persist the deletion - the change appears unsaved-pending but the note is not actually removed, so the save keeps the original note. Always clear the note text before clicking Delete",,,locations,,"Office 1604 is open in Navigator. Notes tab is active

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator
Sample input 1: ""Notes""
Sample input 2: ""0/4000""",Medium,,Notes,1,,Locations > Notes,"<ol>
<li>1. Open the ""Notes"" tab with at least one saved note (add and save one if needed). Confirm the note is visible with a ""Delete"" button.</li>
<li>2. For each row to delete: (a) Clear the note text in the row to empty, then (b) click ""Delete"" on that row. Confirm the row is removed and ""No Notes Available"" appears with the counter at ""0/4000"".</li>
<li>3. Click the left-panel ""Save"" and confirm in the dialog (the button is labeled ""Ok"").</li>
<li>4. Reload the page and click the ""Notes"" tab. Confirm the ""No Notes Available"" state persists</li>
</ol>",,,"1. The saved note is visible in its row with a 'Delete' button.
2. Each row is removed and ""No Notes Available"" is displayed with the counter at ""0/4000"".
3. The dialog closes and the empty notes state is saved.
4. Deleting the last note and saving persists the empty ""No Notes Available"" state. Note: clicking Delete without first clearing the note text does not persist the deletion - the change appears unsaved-pending but the note is not actually removed, so the save keeps the original note. Always clear the note text before clicking Delete",,,,Master,S1620,Test Case (Steps),Regression,,,
,Special and HTML characters stored correctly,,,,,Automated,Omeesha Mahanta,,,"HTML entities, quotes, accented chars accepted, counted, saved, retrieved without corruption",,,locations,,"Office 1604 is open in Navigator. Notes tab is active

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator
Sample input 1: ""Notes""
Sample input 2: ""test""",Medium,,Notes,1,,Locations > Notes,"<ol>
<li>1. Open the ""Notes"" tab and click ""Add"".</li>
<li>2. Type the string containing ""test"", <div>, &amp;, é, and ñ into the note box. Confirm the characters appear in the note box.</li>
<li>3. Verify the counter counts each character accurately.</li>
<li>4. Click the left-panel ""Save"" and confirm.</li>
<li>5. Reload the page and open the ""Notes"" tab. Confirm the special characters are preserved exactly as typed</li>
</ol>",,,"1. An empty note row appears in the table.
2. All the typed characters, including the HTML tag and accented letters, appear in the note box.
3. The character counter reflects the exact number of characters entered.
4. The dialog closes and the note is saved.
5. HTML entities, quotes, accented chars accepted, counted, saved, retrieved without corruption",,,,Master,S1620,Test Case (Steps),Regression,,,
,Add multiple rows and verify sequential positions,,,,,Automated,Omeesha Mahanta,,,All three rows are present and editable; each shows a Delete button once two or more rows exist,,,locations,,"Office 1604 is open in Navigator. Notes tab is active

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator
Sample input 1: ""Notes""
Sample input 2: ""Type notes here.""",Medium,,Notes,1,,Locations > Notes,"<ol>
<li>1. Open the ""Notes"" tab and click ""Add"". Confirm the first note row appears.</li>
<li>2. Click ""Add"" again. Confirm a second note row appears and both rows have ""Delete"" buttons.</li>
<li>3. Click ""Add"" again. Confirm a third note row appears and all three rows have ""Delete"" buttons.</li>
<li>4. Verify all three note boxes show the placeholder text ""Type notes here.""</li>
<li>5. Type distinct text in each row. Confirm each note row holds its own content independently</li>
</ol>",,,"1. The first empty note row appears in the table.
2. A second note row appears and both rows display 'Delete' buttons.
3. A third note row appears and all three rows display 'Delete' buttons.
4. All three note boxes display the placeholder text ""Type notes here.""
5. All three rows are present and editable; each shows a Delete button once two or more rows exist",,,,Master,S1620,Test Case (Steps),Regression,,,
,Delete middle row and verify remaining rows shift,,,,,Automated,Omeesha Mahanta,,,Remaining rows shift; content preserved; counter decreases correctly,,,locations,,"Office 1604 is open in Navigator. Notes tab is active

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator
Sample input 1: ""Notes""
Sample input 2: ""Row A""
Sample input 3: ""Row B""
Sample input 4: ""Row C""",Medium,,Notes,1,,Locations > Notes,"<ol>
<li>1. Open the ""Notes"" tab, click ""Add"", and type ""Row A"" in the first row.</li>
<li>2. Click ""Add"" and type ""Row B"" in the second row.</li>
<li>3. Click ""Add"" and type ""Row C"" in the third row. Confirm the counter includes all three values plus two delimiters.</li>
<li>4. Click ""Delete"" on the second row. Confirm the ""Row B"" row is removed.</li>
<li>5. Verify the remaining rows show ""Row A"" in the first position and ""Row C"" in the second position (shifted up).</li>
<li>6. Verify the counter decreased by the length of ""Row B"" (5 characters) plus 1 delimiter, totaling 6 characters removed</li>
</ol>",,,"1. The first row displays ""Row A"" as typed.
2. The second row displays ""Row B"" as typed.
3. The third row displays ""Row C"" and the counter includes all three values plus two delimiters.
4. The row containing ""Row B"" is removed from the table.
5. The remaining rows show ""Row A"" first and ""Row C"" second.
6. Remaining rows shift; content preserved; counter decreases correctly",,,,Master,S1620,Test Case (Steps),Regression,,,
,"Row created via Add shows Delete, and typing keeps the row",,,,,Automated,Omeesha Mahanta,,,Empty row has no Delete; Delete appears immediately when text is typed (even 1 char),,,locations,,"Office 1604 is open in Navigator. Notes tab is active

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator
Sample input 1: ""Notes""
Sample input 2: ""0/4000(4000 Left)""
Sample input 3: ""a""
Sample input 4: ""1/4000""",Medium,,Notes,1,,Locations > Notes,"<ol>
<li>1. Open the ""Notes"" tab. Confirm ""No Notes Available"" is shown.</li>
<li>2. Click ""Add"". Confirm an empty row appears with no ""Delete"" button present (0 Delete buttons).</li>
<li>3. Verify the counter shows ""0/4000(4000 Left)"".</li>
<li>4. Type a single character ""a"" in the note box. Confirm the counter shows ""1/4000"".</li>
<li>5. Verify the ""Delete"" button now appears on the row</li>
</ol>",,,"1. The notes table shows ""No Notes Available"".
2. An empty row appears with no 'Delete' button present.
3. The counter shows ""0/4000 (4000 Left)"".
4. The counter shows ""1/4000"" after typing ""a"".
5. Empty row has no Delete; Delete appears immediately when text is typed (even 1 char)",,,,Master,S1620,Test Case (Steps),Regression,,,
,Delete last remaining row restores No Notes Available,,,,,Automated,Omeesha Mahanta,,,"Deleting the last note row returns to ""No Notes Available"" state immediately; table completely empty. ""For persistence"": must pair Delete with preceding fill the note input",,,locations,,"Office 1604 is open in Navigator. Notes tab is active

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator
Sample input 1: ""Notes""
Sample input 2: ""0/4000(4000 Left)""",Medium,,Notes,1,,Locations > Notes,"<ol>
<li>1. Open the ""Notes"" tab with one note row present (add one if empty). Confirm the row is visible with a ""Delete"" button.</li>
<li>2. Clear the note text in the row to empty. Confirm the counter shows ""0/4000(4000 Left)"" and Save becomes enabled.</li>
<li>3. Click ""Delete"". Confirm the row is removed, the table shows ""No Notes Available"", and the counter reads ""0/4000(4000 Left)"".</li>
<li>4. Verify the ""Add"" button is still visible.</li>
<li>5. Verify the ""Save"" button is enabled (the deletion is a pending change).</li>
<li>6. If asserting persistence: click ""Save"", confirm the dialog (the button is labeled ""Ok""), reload, and verify ""No Notes Available"" persists</li>
</ol>",,,"1. The note row is visible with a 'Delete' button.
2. The counter shows ""0/4000 (4000 Left)"" and the Save button becomes enabled.
3. The row is removed, ""No Notes Available"" is displayed, and the counter reads ""0/4000 (4000 Left)"".
4. The 'Add' button remains visible.
5. The 'Save' button is enabled.
6. Deleting the last note row returns to ""No Notes Available"" state immediately; table completely empty. ""For persistence"": must pair Delete with preceding fill the note input",,,,Master,S1620,Test Case (Steps),Regression,,,
,XSS payload stored as unsafe text (security),,,,,Manual,Omeesha Mahanta,,,XSS payload stored and retrieved as plain text; never executed as HTML or JavaScript,,,locations,,"Office 1604 is open in Navigator. Notes tab is active

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator
Sample input 1: ""Notes""
Sample script-injection input: <script>alert(1)</script>",Medium,,Notes,1,,Locations > Notes,"<ol>
<li>1. Open the ""Notes"" tab and click ""Add"".</li>
<li>2. Type <script>alert(1)</script> in the note box. Confirm the text is displayed as-is (25 characters in the counter).</li>
<li>3. Verify no script executes (no alert dialog, no visible error).</li>
<li>4. Click the left-panel ""Save"" and confirm.</li>
<li>5. Reload the page and open the ""Notes"" tab. Confirm <script>alert(1)</script> is displayed as literal text only, with no execution</li>
</ol>",,,"1. An empty note row appears in the table.
2. The text <script>alert(1)</script> is displayed as-is and the counter shows 25 characters.
3. No script executes and no alert dialog or error appears.
4. The dialog closes and the note is saved.
5. XSS payload stored and retrieved as plain text; never executed as HTML or JavaScript",,,,Master,S1620,Test Case (Steps),Regression,,,
,SQL injection payload stored as text (security),,,,,Manual,Omeesha Mahanta,,,SQL injection payload stored and retrieved as plain text; no database side effects,,,locations,,"Office 1604 is open in Navigator. Notes tab is active

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator
Sample input 1: ""Notes""
Sample SQL-injection input: '; DROP TABLE ...; --",Medium,,Notes,1,,Locations > Notes,"<ol>
<li>1. Open the ""Notes"" tab and click ""Add"".</li>
<li>2. Type '</li>
<li>3. DROP TABLE notes; -- into the note box and confirm 22 characters appear in the counter.</li>
<li>4. Click the left-panel ""Save"" and confirm.</li>
<li>5. Reload the page and open the ""Notes"" tab. Confirm '</li>
<li>6. DROP TABLE notes; -- is displayed as literal text with no database error or missing data</li>
</ol>",,,"1. An empty note row appears in the table.
2. The apostrophe character appears in the note box as typed.
3. The full SQL injection string appears in the note box and the counter shows 22 characters.
4. The dialog closes and the note is saved.
5. The page reloads and the Notes tab displays the saved note.
6. SQL injection payload stored and retrieved as plain text; no database side effects",,,,Master,S1620,Test Case (Steps),Regression,,,
,Emoji and unicode characters preserved through save/reload,,,,,Manual,Omeesha Mahanta,,,Multi-byte unicode and emoji preserved without corruption through the full save+reload cycle,,,locations,,"Office 1604 is open in Navigator. Notes tab is active

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator
Sample input 1: ""Notes""
Sample input 2: ""18/4000""",Medium,,Notes,1,,Locations > Notes,"<ol>
<li>1. Open the ""Notes"" tab and click ""Add"".</li>
<li>2. Type café résumé 😀 中文 in the note box. Confirm all characters display correctly.</li>
<li>3. Verify the counter shows ""18/4000"" (the emoji counts as 2, so the total is 18).</li>
<li>4. Click the left-panel ""Save"" and confirm.</li>
<li>5. Reload the page and open the ""Notes"" tab. Confirm café résumé 😀 中文 is preserved exactly</li>
</ol>",,,"1. An empty note row appears in the table.
2. The text café résumé 😀 中文 displays correctly in the note box.
3. The counter shows ""18/4000"".
4. The dialog closes and the note is saved.
5. Multi-byte unicode and emoji preserved without corruption through the full save+reload cycle",,,,Master,S1620,Test Case (Steps),Regression,,,
,Paste exceeds 4000 char limit - counter shows overage,,,,,Automated,Omeesha Mahanta,,,"Counter shows the overage; there is no hard maximum-length cap to prevent pasting; the counter shows ""N/4000(0 Left)"" for any N at or above 4000",,,locations,,"Office 1604 is open in Navigator. Notes tab is active

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator
Sample input 1: ""Notes""
Sample input 2: ""4001/4000(0 Left)""",Medium,,Notes,1,,Locations > Notes,"<ol>
<li>1. Open the ""Notes"" tab and click ""Add"".</li>
<li>2. Paste a string of 4001 characters into the note box.</li>
<li>3. Verify the counter shows ""4001/4000(0 Left)"" - the counter reflects the overage.</li>
<li>4. Verify the note box accepted the content without a hard rejection (soft limit enforced via JavaScript only)</li>
</ol>",,,"1. An empty note row appears in the table.
2. The pasted 4001-character string appears in the note box.
3. The counter shows ""4001/4000 (0 Left)"".
4. Counter shows the overage; there is no hard maximum-length cap to prevent pasting; the counter shows ""N/4000(0 Left)"" for any N at or above 4000",,,,Master,S1620,Test Case (Steps),Regression,,,
,Accessibility - keyboard navigation,,,,,Automated,Omeesha Mahanta,,,"All interactive elements (note box, Add, Delete, Save) are reachable by Tab and operable by keyboard. Known gaps: the note box has no permanent visible label; the progress bar does not announce its current fill value to assistive technology",,,locations,,"Office 1604 is open in Navigator. Notes tab is active

Test Data:
User: automation user (location-edit permission)
Location: test office 1604
Application: Navigator
Sample input 1: ""Notes""",Medium,,Notes,1,,Locations > Notes,"<ol>
<li>1. Open the ""Notes"" tab and click ""Add"".</li>
<li>2. Press Tab repeatedly from the top of the Notes section. Confirm that the note box receives focus first, then the ""Add"" button, then the ""Delete"" button when it is present.</li>
<li>3. Confirm that the note box has no visible label above or beside it (this is a known gap - the field is identified by placeholder text only, not a permanent label).</li>
<li>4. Confirm the ""Add"" button is reachable by Tab and can be activated with Enter or Space.</li>
<li>5. Confirm the progress bar is visible but does not receive keyboard focus (it is a read-only indicator).</li>
<li>6. Tab to the left-panel ""Save"" button and press Enter to open the Save dialog. Confirm the ""Cancel"" button inside the dialog is reachable by Tab and can be activated with Enter</li>
</ol>",,,"1. An empty note row appears in the table.
2. Focus moves in order from the note box to the 'Add' button, then to the 'Delete' button.
3. The note box has no visible label above or beside it.
4. The 'Add' button receives focus via Tab and activates with Enter or Space.
5. The progress bar is visible but does not receive keyboard focus.
6. All interactive elements (note box, Add, Delete, Save) are reachable by Tab and operable by keyboard. Known gaps: the note box has no permanent visible label; the progress bar does not announce its current fill value to assistive technology",,,,Master,S1620,Test Case (Steps),Regression,,,
